sale_id,chassis_number,dealer_id,customer_id,sale_date,month,quarter,year,final_sale_price_inr,days_to_sell,discount_given_inr,finance_taken,exchange_vehicle,model_code,variant_id
SAL001892,VIN0001893,DLR030,CUST16891,2025-09-16,9,1,2025,1327151,59,39065,1,0,Baleno,VXI
SAL001893,VIN0001894,DLR015,CUST11714,2025-11-13,11,1,2025,527437,50,34377,0,0,Ignis,Delta
SAL001894,VIN0001895,DLR013,CUST22109,2025-01-27,1,1,2025,1141833,23,12636,1,1,Brezza,AT
SAL001895,VIN0001896,DLR004,CUST19864,2025-10-20,10,1,2025,1295097,36,35314,1,1,Grand Vitara,Delta
SAL001896,VIN0001897,DLR007,CUST21645,2025-04-07,4,1,2025,1126324,53,33777,1,0,Baleno,LXI
SAL001897,VIN0001898,DLR003,CUST07736,2025-07-27,7,1,2025,1468412,47,7381,0,0,Swift,AT
SAL001898,VIN0001899,DLR022,CUST11788,2025-07-18,7,1,2025,1197652,81,34892,1,0,Alto,AGS
SAL001899,VIN0001900,DLR025,CUST11003,2025-06-08,6,1,2025,1221828,29,44363,1,0,Brezza,LXI
SAL001900,VIN0001901,DLR024,CUST04302,2025-06-19,6,1,2025,1117548,38,12289,1,1,Swift,Delta
SAL001901,VIN0001902,DLR027,CUST07725,2025-09-11,9,1,2025,1455807,14,8905,0,0,Grand Vitara,Delta
SAL001902,VIN0001903,DLR020,CUST03356,2025-04-18,4,1,2025,721466,25,29133,0,0,Swift,Alpha
SAL001903,VIN0001904,DLR011,CUST18298,2025-10-06,10,1,2025,1404129,28,23117,1,0,Brezza,ZXI
SAL001904,VIN0001905,DLR011,CUST19766,2025-04-01,4,1,2025,1482990,29,11534,1,1,Brezza,VXI
SAL001905,VIN0001906,DLR020,CUST03239,2025-03-26,3,1,2025,682004,23,6933,1,0,Dzire,Sigma
SAL001906,VIN0001907,DLR005,CUST01595,2025-12-12,12,1,2025,676275,20,7600,1,0,Ignis,ZXI
SAL001907,VIN0001908,DLR003,CUST20871,2025-03-12,3,1,2025,936977,82,39772,0,1,Alto,Sigma
SAL001908,VIN0001909,DLR029,CUST14675,2025-09-27,9,1,2025,1382069,45,17679,1,0,Celerio,ZXI
SAL001909,VIN0001910,DLR010,CUST00149,2025-02-15,2,1,2025,855048,35,11474,1,0,Grand Vitara,VXI
SAL001910,VIN0001911,DLR004,CUST19954,2025-11-02,11,1,2025,1485209,18,28842,1,0,Brezza,Delta
SAL001911,VIN0001912,DLR008,CUST18237,2025-02-28,2,1,2025,1112014,42,34716,0,0,Swift,ZXI
SAL001912,VIN0001913,DLR014,CUST11302,2025-02-16,2,1,2025,1217880,30,27423,1,1,Ertiga,ZXI
SAL001913,VIN0001914,DLR012,CUST02047,2025-04-06,4,1,2025,992386,37,43064,1,1,Ertiga,Delta
SAL001914,VIN0001915,DLR019,CUST03342,2025-10-28,10,1,2025,1154200,59,23438,1,0,Ertiga,AGS
SAL001915,VIN0001916,DLR029,CUST04153,2025-01-21,1,1,2025,766739,47,20377,1,1,Swift,Sigma
SAL001916,VIN0001917,DLR024,CUST06308,2025-04-21,4,1,2025,1141824,46,28040,0,0,Swift,AT
SAL001917,VIN0001918,DLR015,CUST17327,2025-07-21,7,1,2025,1465613,52,13090,1,0,Dzire,Sigma
SAL001918,VIN0001919,DLR002,CUST16372,2025-08-27,8,1,2025,534578,55,35199,1,0,Celerio,LXI
SAL001919,VIN0001920,DLR011,CUST00324,2025-10-23,10,1,2025,1141984,20,30506,0,1,Swift,Delta
SAL001920,VIN0001921,DLR001,CUST19143,2025-10-10,10,1,2025,861109,7,11982,0,0,Brezza,LXI
SAL001921,VIN0001922,DLR025,CUST16294,2025-12-02,12,1,2025,1403952,70,18229,1,0,Ertiga,VXI
SAL001922,VIN0001923,DLR019,CUST17574,2025-08-04,8,1,2025,1193454,23,5699,1,1,Brezza,Sigma
SAL001923,VIN0001924,DLR014,CUST18838,2025-12-22,12,1,2025,935897,35,12282,1,0,Baleno,ZXI
SAL001924,VIN0001925,DLR023,CUST14032,2025-12-26,12,1,2025,1392929,41,11035,0,0,Swift,LXI
SAL001925,VIN0001926,DLR012,CUST15854,2025-02-07,2,1,2025,993145,55,27687,0,0,Baleno,ZXI
SAL001926,VIN0001927,DLR022,CUST02610,2025-07-04,7,1,2025,1262422,59,28083,0,0,Baleno,Delta
SAL001927,VIN0001928,DLR021,CUST01801,2025-05-04,5,1,2025,647372,52,42173,0,1,Swift,MT
SAL001928,VIN0001929,DLR016,CUST11862,2025-05-13,5,1,2025,860216,24,8868,1,0,Dzire,ZXI
SAL001929,VIN0001930,DLR023,CUST00456,2025-06-03,6,1,2025,932343,41,14947,1,0,Brezza,Delta
SAL001930,VIN0001931,DLR020,CUST05223,2025-06-15,6,1,2025,851429,65,16795,1,0,Alto,AT
SAL001931,VIN0001932,DLR002,CUST12358,2025-07-20,7,1,2025,1326584,38,13994,0,0,Baleno,Sigma
SAL001932,VIN0001933,DLR001,CUST03061,2025-12-24,12,1,2025,1428114,86,25407,1,0,Alto,VXI
SAL001933,VIN0001934,DLR024,CUST13241,2025-08-22,8,1,2025,1066929,6,38988,0,0,Brezza,AGS
SAL001934,VIN0001935,DLR013,CUST07130,2025-12-23,12,1,2025,1089299,39,10411,1,1,Ertiga,LXI
SAL001935,VIN0001936,DLR015,CUST05046,2025-08-14,8,1,2025,732544,87,15208,1,0,Alto,MT
SAL001936,VIN0001937,DLR003,CUST13761,2025-05-13,5,1,2025,666878,49,30514,0,0,Ertiga,VXI
SAL001937,VIN0001938,DLR027,CUST02328,2025-12-15,12,1,2025,1198639,27,38829,1,1,Ertiga,AGS
SAL001938,VIN0001939,DLR015,CUST09297,2025-08-10,8,1,2025,697035,69,38323,1,0,Ignis,MT
SAL001939,VIN0001940,DLR016,CUST22764,2025-11-04,11,1,2025,1457408,38,19476,0,0,Brezza,Delta
SAL001940,VIN0001941,DLR010,CUST21624,2025-06-14,6,1,2025,672474,46,11358,1,0,Dzire,LXI
SAL001941,VIN0001942,DLR016,CUST11625,2025-07-09,7,1,2025,1421659,39,11513,1,0,Ertiga,ZXI
SAL001942,VIN0001943,DLR030,CUST23180,2025-02-22,2,1,2025,648542,43,12464,1,1,Alto,AGS
SAL001943,VIN0001944,DLR011,CUST01179,2025-07-17,7,1,2025,1315912,65,20890,1,0,Swift,Alpha
SAL001944,VIN0001945,DLR011,CUST20710,2025-09-25,9,1,2025,655900,47,14724,1,1,Ertiga,AT
SAL001945,VIN0001946,DLR004,CUST09684,2025-06-06,6,1,2025,748493,24,38765,0,1,Ignis,Sigma
SAL001946,VIN0001947,DLR005,CUST03260,2025-03-16,3,1,2025,1260268,64,5579,1,0,Dzire,VXI
SAL001947,VIN0001948,DLR003,CUST07550,2025-01-25,1,1,2025,633449,43,25190,1,1,Ertiga,MT
SAL001948,VIN0001949,DLR018,CUST07631,2025-02-18,2,1,2025,1058508,36,23602,0,0,Brezza,Sigma
SAL001949,VIN0001950,DLR029,CUST08253,2025-02-11,2,1,2025,1111699,29,30009,1,1,Baleno,MT
SAL001950,VIN0001951,DLR011,CUST18098,2025-11-18,11,1,2025,1160419,62,24810,0,1,Ignis,LXI
SAL001951,VIN0001952,DLR010,CUST23544,2025-09-26,9,1,2025,1484841,32,27932,1,0,Brezza,AGS
SAL001952,VIN0001953,DLR006,CUST00307,2025-06-20,6,1,2025,627438,63,34093,0,1,Swift,ZXI
SAL001953,VIN0001954,DLR018,CUST18172,2025-10-28,10,1,2025,1284142,19,35372,1,0,Brezza,Delta
SAL001954,VIN0001955,DLR017,CUST07549,2025-03-03,3,1,2025,1220105,39,28015,0,0,Brezza,AT
SAL001955,VIN0001956,DLR009,CUST22667,2025-07-08,7,1,2025,1257689,9,15163,0,0,Brezza,Delta
SAL001956,VIN0001957,DLR026,CUST21696,2025-01-08,1,1,2025,1050909,29,38661,0,0,Swift,MT
SAL001957,VIN0001958,DLR024,CUST20027,2025-09-02,9,1,2025,784029,53,28446,1,0,Alto,MT
SAL001958,VIN0001959,DLR030,CUST24472,2025-07-28,7,1,2025,840850,53,42027,1,1,Ertiga,Sigma
SAL001959,VIN0001960,DLR022,CUST24267,2025-05-21,5,1,2025,1203010,56,15625,0,1,Celerio,AGS
SAL001960,VIN0001961,DLR024,CUST18303,2025-12-11,12,1,2025,1156581,59,38189,0,1,Ertiga,ZXI
SAL001961,VIN0001962,DLR013,CUST22316,2025-04-10,4,1,2025,1000524,22,38420,1,0,Swift,AGS
SAL001962,VIN0001963,DLR030,CUST06517,2025-02-23,2,1,2025,689686,45,21319,1,0,Swift,LXI
SAL001963,VIN0001964,DLR004,CUST08941,2025-05-04,5,1,2025,573931,17,15035,0,0,Brezza,VXI
SAL001964,VIN0001965,DLR008,CUST22596,2025-02-04,2,1,2025,794979,73,34920,1,1,Alto,Sigma
SAL001965,VIN0001966,DLR005,CUST24126,2025-06-03,6,1,2025,1080095,68,14311,1,0,Swift,AGS
SAL001966,VIN0001967,DLR019,CUST01909,2025-05-18,5,1,2025,1139593,23,24690,1,1,Ertiga,Delta
SAL001967,VIN0001968,DLR013,CUST13641,2025-12-23,12,1,2025,782330,18,41007,0,1,Grand Vitara,AGS
SAL001968,VIN0001969,DLR024,CUST17834,2025-06-03,6,1,2025,833367,70,15296,1,0,Ertiga,ZXI
SAL001969,VIN0001970,DLR009,CUST05446,2025-09-02,9,1,2025,875317,10,41237,1,1,Brezza,ZXI
SAL001970,VIN0001971,DLR002,CUST23666,2025-01-06,1,1,2025,859146,45,29638,0,0,Alto,VXI
SAL001971,VIN0001972,DLR020,CUST14730,2025-03-09,3,1,2025,848954,44,43566,1,0,Swift,ZXI
SAL001972,VIN0001973,DLR023,CUST22694,2025-10-01,10,1,2025,1101883,24,16626,0,0,Brezza,Sigma
SAL001973,VIN0001974,DLR028,CUST05133,2025-02-05,2,1,2025,538833,43,12887,1,0,Grand Vitara,Delta
SAL001974,VIN0001975,DLR003,CUST02651,2025-06-10,6,1,2025,502211,61,28000,1,1,Alto,Alpha
SAL001975,VIN0001976,DLR007,CUST18360,2025-09-08,9,1,2025,833883,56,9346,1,0,Dzire,AGS
SAL001976,VIN0001977,DLR025,CUST07150,2025-07-18,7,1,2025,913011,15,32999,0,0,Brezza,Delta
SAL001977,VIN0001978,DLR023,CUST19266,2025-11-20,11,1,2025,880829,70,41980,1,1,Alto,MT
SAL001978,VIN0001979,DLR028,CUST02243,2025-03-12,3,1,2025,869298,83,35021,0,1,Celerio,Delta
SAL001979,VIN0001980,DLR012,CUST24638,2025-10-19,10,1,2025,963606,35,30444,0,0,Brezza,AT
SAL001980,VIN0001981,DLR022,CUST20873,2025-10-26,10,1,2025,781488,66,29947,1,0,Alto,AGS
SAL001981,VIN0001982,DLR005,CUST03270,2025-07-23,7,1,2025,1077847,46,34200,1,0,Ignis,Delta
SAL001982,VIN0001983,DLR025,CUST15306,2025-09-26,9,1,2025,590647,66,9558,1,0,Ignis,Delta
SAL001983,VIN0001984,DLR006,CUST24333,2025-11-14,11,1,2025,753550,68,26884,1,0,Alto,Delta
SAL001984,VIN0001985,DLR029,CUST04977,2025-01-09,1,1,2025,1360993,36,35493,1,0,Swift,AT
SAL001985,VIN0001986,DLR003,CUST07572,2025-06-22,6,1,2025,1053547,26,15082,1,1,Swift,LXI
SAL001986,VIN0001987,DLR001,CUST03135,2025-12-01,12,1,2025,1464520,10,16657,1,1,Brezza,VXI
SAL001987,VIN0001988,DLR016,CUST13931,2025-08-09,8,1,2025,808912,41,33744,0,1,Swift,LXI
SAL001988,VIN0001989,DLR020,CUST14218,2025-11-28,11,1,2025,1224972,30,23477,1,0,Ertiga,AGS
SAL001989,VIN0001990,DLR012,CUST13960,2025-03-04,3,1,2025,1291125,46,8060,1,0,Alto,ZXI
SAL001990,VIN0001991,DLR026,CUST22079,2025-04-11,4,1,2025,1413938,26,40195,1,1,Swift,Sigma
SAL001991,VIN0001992,DLR009,CUST23627,2025-02-07,2,1,2025,1152279,46,25638,0,1,Swift,VXI
SAL001992,VIN0001993,DLR013,CUST24609,2025-04-11,4,1,2025,756018,53,33013,1,0,Dzire,ZXI
SAL001993,VIN0001994,DLR015,CUST21877,2025-05-22,5,1,2025,1057078,11,8738,0,1,Brezza,VXI
SAL001994,VIN0001995,DLR029,CUST10370,2025-06-02,6,1,2025,1372165,44,5553,1,0,Celerio,Alpha
SAL001995,VIN0001996,DLR015,CUST21456,2025-09-09,9,1,2025,1454801,62,28454,1,0,Ignis,LXI
SAL001996,VIN0001997,DLR023,CUST04424,2025-02-02,2,1,2025,514166,27,7987,1,0,Grand Vitara,VXI
SAL001997,VIN0001998,DLR002,CUST09188,2025-06-09,6,1,2025,1406550,28,14435,1,1,Brezza,MT
SAL001998,VIN0001999,DLR016,CUST06314,2025-09-06,9,1,2025,959979,46,32525,1,1,Alto,LXI
SAL001999,VIN0002000,DLR003,CUST19060,2025-02-18,2,1,2025,1203479,45,42019,1,0,Grand Vitara,Sigma
SAL002000,VIN0002001,DLR012,CUST00276,2025-09-21,9,1,2025,1362114,78,12620,1,0,Alto,VXI
SAL002001,VIN0002002,DLR015,CUST10480,2025-05-05,5,1,2025,1191421,45,22253,1,1,Grand Vitara,AT
SAL002002,VIN0002003,DLR027,CUST16910,2025-03-14,3,1,2025,861051,30,25416,1,1,Swift,Alpha
SAL002003,VIN0002004,DLR024,CUST20982,2025-11-16,11,1,2025,790834,68,10038,1,0,Baleno,VXI
SAL002004,VIN0002005,DLR018,CUST08409,2025-01-08,1,1,2025,784217,26,23833,0,0,Dzire,Sigma
SAL002005,VIN0002006,DLR003,CUST19102,2025-11-24,11,1,2025,891297,68,25865,0,0,Alto,AT
SAL002006,VIN0002007,DLR025,CUST24391,2025-12-14,12,1,2025,546553,22,8407,0,0,Ertiga,AT
SAL002007,VIN0002008,DLR004,CUST04620,2025-05-24,5,1,2025,776556,34,17892,0,0,Ertiga,AT
SAL002008,VIN0002009,DLR024,CUST15473,2025-05-01,5,1,2025,908968,22,10845,1,0,Brezza,VXI
SAL002009,VIN0002010,DLR026,CUST11363,2025-04-09,4,1,2025,1180563,46,9758,1,0,Swift,Delta
SAL002010,VIN0002011,DLR021,CUST02084,2025-02-14,2,1,2025,994643,47,31741,1,1,Swift,MT
SAL002011,VIN0002012,DLR007,CUST18597,2025-02-14,2,1,2025,1136909,33,20389,1,0,Baleno,LXI
SAL002012,VIN0002013,DLR012,CUST15134,2025-12-01,12,1,2025,1007931,19,14236,1,0,Brezza,MT
SAL002013,VIN0002014,DLR018,CUST23392,2025-05-13,5,1,2025,1329776,88,6726,0,1,Alto,Sigma
SAL002014,VIN0002015,DLR019,CUST08043,2025-06-07,6,1,2025,1169094,18,8555,1,1,Brezza,VXI
SAL002015,VIN0002016,DLR008,CUST08242,2025-08-21,8,1,2025,1234376,70,5657,0,0,Baleno,Sigma
SAL002016,VIN0002017,DLR028,CUST06879,2025-05-19,5,1,2025,1333002,36,43973,0,0,Swift,AT
SAL002017,VIN0002018,DLR021,CUST08062,2025-11-04,11,1,2025,1057790,52,42083,0,0,Dzire,MT
SAL002018,VIN0002019,DLR002,CUST23464,2025-08-26,8,1,2025,1441461,67,21577,1,0,Baleno,Delta
SAL002019,VIN0002020,DLR019,CUST03352,2025-09-27,9,1,2025,883697,27,6100,0,0,Grand Vitara,Alpha
SAL002020,VIN0002021,DLR018,CUST08656,2025-11-19,11,1,2025,852742,75,10734,0,0,Alto,ZXI
SAL002021,VIN0002022,DLR001,CUST23732,2025-10-21,10,1,2025,1171933,67,39139,1,0,Baleno,ZXI
SAL002022,VIN0002023,DLR020,CUST24398,2025-12-03,12,1,2025,818047,71,40203,1,0,Celerio,AT
SAL002023,VIN0002024,DLR009,CUST19171,2025-08-23,8,1,2025,969467,20,40694,1,0,Ertiga,AGS
SAL002024,VIN0002025,DLR023,CUST11771,2025-02-17,2,1,2025,588110,90,27919,1,0,Celerio,AGS
SAL002025,VIN0002026,DLR025,CUST18084,2025-06-25,6,1,2025,980563,28,32371,1,0,Swift,VXI
SAL002026,VIN0002027,DLR028,CUST24102,2025-02-13,2,1,2025,1000680,48,5703,0,0,Swift,MT
SAL002027,VIN0002028,DLR004,CUST06099,2025-10-06,10,1,2025,1491159,21,25537,1,0,Baleno,VXI
SAL002028,VIN0002029,DLR014,CUST16743,2025-02-09,2,1,2025,1356492,27,5280,0,0,Baleno,VXI
SAL002029,VIN0002030,DLR022,CUST10857,2025-04-28,4,1,2025,1254973,41,31186,1,0,Swift,ZXI
SAL002030,VIN0002031,DLR006,CUST20107,2025-06-08,6,1,2025,920490,54,19525,1,0,Baleno,Sigma
SAL002031,VIN0002032,DLR026,CUST23726,2025-08-19,8,1,2025,1261540,34,22159,1,0,Swift,ZXI
SAL002032,VIN0002033,DLR002,CUST15947,2025-07-07,7,1,2025,878628,55,41056,1,1,Baleno,MT
SAL002033,VIN0002034,DLR012,CUST06290,2025-05-12,5,1,2025,1015142,65,38897,1,0,Alto,MT
SAL002034,VIN0002035,DLR014,CUST16255,2025-06-09,6,1,2025,777242,47,28466,1,1,Alto,Sigma
SAL002035,VIN0002036,DLR018,CUST10279,2025-06-22,6,1,2025,1434153,25,39593,1,0,Ertiga,LXI
SAL002036,VIN0002037,DLR014,CUST19979,2025-06-18,6,1,2025,1318378,12,30737,0,0,Brezza,ZXI
SAL002037,VIN0002038,DLR027,CUST15437,2025-11-24,11,1,2025,1199385,90,6921,0,1,Alto,ZXI
SAL002038,VIN0002039,DLR010,CUST18182,2025-10-23,10,1,2025,1172353,37,29215,1,1,Baleno,Alpha
SAL002039,VIN0002040,DLR011,CUST05640,2025-05-09,5,1,2025,502714,24,23639,0,0,Swift,Sigma
SAL002040,VIN0002041,DLR001,CUST24821,2025-03-08,3,1,2025,594449,68,21536,1,1,Baleno,Sigma
SAL002041,VIN0002042,DLR007,CUST04262,2025-06-16,6,1,2025,1216536,39,41322,1,0,Dzire,AT
SAL002042,VIN0002043,DLR020,CUST00877,2025-02-17,2,1,2025,1007979,29,39779,1,0,Ertiga,ZXI
SAL002043,VIN0002044,DLR009,CUST05114,2025-04-03,4,1,2025,1133001,58,17998,1,0,Baleno,AGS
SAL002044,VIN0002045,DLR025,CUST14080,2025-04-09,4,1,2025,770082,35,27556,0,0,Brezza,MT
SAL002045,VIN0002046,DLR016,CUST10937,2025-05-26,5,1,2025,534074,43,19864,1,0,Brezza,Sigma
SAL002046,VIN0002047,DLR006,CUST03432,2025-10-24,10,1,2025,748117,45,20350,0,1,Swift,Delta
SAL002047,VIN0002048,DLR009,CUST10130,2025-05-02,5,1,2025,1203851,57,32411,0,0,Baleno,AGS
SAL002048,VIN0002049,DLR017,CUST12798,2025-08-18,8,1,2025,1448290,67,40560,0,0,Celerio,VXI
SAL002049,VIN0002050,DLR005,CUST24653,2025-05-26,5,1,2025,1310750,32,18083,0,0,Baleno,AT
SAL002050,VIN0002051,DLR007,CUST19403,2025-08-07,8,1,2025,540755,47,17141,0,0,Baleno,MT
SAL002051,VIN0002052,DLR006,CUST17348,2025-11-01,11,1,2025,905473,55,16075,1,0,Ignis,AGS
SAL002052,VIN0002053,DLR006,CUST04407,2025-09-15,9,1,2025,1037753,5,5643,0,0,Brezza,Sigma
SAL002053,VIN0002054,DLR013,CUST23133,2025-04-13,4,1,2025,684181,24,43239,1,0,Baleno,ZXI
SAL002054,VIN0002055,DLR022,CUST07569,2025-04-13,4,1,2025,1066730,5,20701,1,0,Brezza,ZXI
SAL002055,VIN0002056,DLR022,CUST23944,2025-07-01,7,1,2025,1086213,74,14779,1,0,Alto,LXI
SAL002056,VIN0002057,DLR004,CUST08315,2025-04-17,4,1,2025,1382613,45,39296,1,0,Dzire,LXI
SAL002057,VIN0002058,DLR029,CUST20479,2025-06-20,6,1,2025,1308331,27,30277,1,1,Baleno,MT
SAL002058,VIN0002059,DLR012,CUST21512,2025-02-06,2,1,2025,894837,55,33950,1,0,Swift,Sigma
SAL002059,VIN0002060,DLR016,CUST02345,2025-11-02,11,1,2025,851609,28,36713,1,0,Baleno,AT
SAL002060,VIN0002061,DLR024,CUST05836,2025-08-19,8,1,2025,1186192,60,19455,1,0,Swift,LXI
SAL002061,VIN0002062,DLR016,CUST06915,2025-04-12,4,1,2025,984338,56,20079,1,0,Swift,ZXI
SAL002062,VIN0002063,DLR023,CUST05234,2025-08-04,8,1,2025,567220,45,19126,0,0,Brezza,ZXI
SAL002063,VIN0002064,DLR019,CUST18300,2025-07-23,7,1,2025,1280187,37,24023,1,1,Brezza,LXI
SAL002064,VIN0002065,DLR016,CUST05157,2025-07-22,7,1,2025,719115,37,31433,0,1,Swift,AT
SAL002065,VIN0002066,DLR011,CUST23990,2025-04-04,4,1,2025,1298221,21,26521,1,0,Brezza,AT
SAL002066,VIN0002067,DLR015,CUST03343,2025-06-09,6,1,2025,551823,70,37031,1,0,Ertiga,AT
SAL002067,VIN0002068,DLR016,CUST23606,2025-10-02,10,1,2025,1082400,5,6856,0,1,Grand Vitara,LXI
SAL002068,VIN0002069,DLR018,CUST14342,2025-09-01,9,1,2025,1105363,28,22389,1,0,Swift,Alpha
SAL002069,VIN0002070,DLR024,CUST21750,2025-03-07,3,1,2025,822623,41,17091,0,0,Baleno,Delta
SAL002070,VIN0002071,DLR006,CUST05229,2025-02-23,2,1,2025,691154,48,36131,1,1,Ertiga,AT
SAL002071,VIN0002072,DLR018,CUST07154,2025-09-15,9,1,2025,602311,53,12954,1,0,Alto,Alpha
SAL002072,VIN0002073,DLR006,CUST06293,2025-09-25,9,1,2025,1481714,37,8214,0,0,Ertiga,Delta
SAL002073,VIN0002074,DLR020,CUST15898,2025-10-06,10,1,2025,1053469,14,11435,0,1,Brezza,Sigma
SAL002074,VIN0002075,DLR006,CUST20594,2025-05-19,5,1,2025,1390742,69,26293,0,0,Alto,AGS
SAL002075,VIN0002076,DLR015,CUST17439,2025-05-08,5,1,2025,1416703,60,5210,1,1,Baleno,Sigma
SAL002076,VIN0002077,DLR018,CUST05487,2025-05-28,5,1,2025,1380040,23,36133,1,0,Baleno,MT
SAL002077,VIN0002078,DLR002,CUST03880,2025-05-14,5,1,2025,1298912,56,38507,1,0,Swift,AGS
SAL002078,VIN0002079,DLR002,CUST13402,2025-05-06,5,1,2025,1356769,69,9690,0,1,Ertiga,Delta
SAL002079,VIN0002080,DLR021,CUST01720,2025-12-23,12,1,2025,1232692,30,31133,0,0,Dzire,Sigma
SAL002080,VIN0002081,DLR028,CUST05362,2025-01-08,1,1,2025,1057963,73,34921,1,0,Alto,AT
SAL002081,VIN0002082,DLR018,CUST15392,2025-11-14,11,1,2025,907612,57,30964,0,1,Ertiga,Alpha
SAL002082,VIN0002083,DLR016,CUST19962,2025-06-13,6,1,2025,844016,14,23202,1,1,Grand Vitara,AT
SAL002083,VIN0002084,DLR030,CUST19354,2025-03-08,3,1,2025,1467361,41,25408,0,0,Ertiga,ZXI
SAL002084,VIN0002085,DLR005,CUST13587,2025-04-05,4,1,2025,726952,62,40237,1,1,Celerio,VXI
SAL002085,VIN0002086,DLR026,CUST23251,2025-05-11,5,1,2025,1406841,22,27766,0,0,Swift,Sigma
SAL002086,VIN0002087,DLR010,CUST06623,2025-04-02,4,1,2025,1135358,50,39579,1,1,Celerio,Sigma
SAL002087,VIN0002088,DLR011,CUST10017,2025-03-16,3,1,2025,626286,70,28366,1,0,Swift,AT
SAL002088,VIN0002089,DLR017,CUST03904,2025-08-19,8,1,2025,1038281,30,6550,1,0,Dzire,MT
SAL002089,VIN0002090,DLR030,CUST05928,2025-07-04,7,1,2025,1466107,33,29981,1,1,Brezza,AT
SAL002090,VIN0002091,DLR030,CUST01327,2025-10-15,10,1,2025,677061,41,25051,1,1,Brezza,Sigma
SAL002091,VIN0002092,DLR015,CUST17154,2025-07-11,7,1,2025,750087,62,17469,1,0,Ertiga,Sigma
SAL002092,VIN0002093,DLR009,CUST16620,2025-10-19,10,1,2025,935502,11,17243,1,0,Brezza,ZXI
SAL002093,VIN0002094,DLR030,CUST20257,2025-04-11,4,1,2025,1370018,53,12792,1,0,Celerio,Delta
SAL002094,VIN0002095,DLR014,CUST07661,2025-12-18,12,1,2025,1034610,27,36222,1,0,Swift,Alpha
SAL002095,VIN0002096,DLR003,CUST11879,2025-05-26,5,1,2025,1107304,20,13616,0,0,Grand Vitara,Sigma
SAL002096,VIN0002097,DLR017,CUST04334,2025-08-12,8,1,2025,1334139,66,8570,1,0,Dzire,ZXI
SAL002097,VIN0002098,DLR025,CUST09304,2025-12-11,12,1,2025,968255,59,42564,0,0,Baleno,AT
SAL002098,VIN0002099,DLR026,CUST01992,2025-01-01,1,1,2025,993912,45,18197,1,0,Alto,LXI
SAL002099,VIN0002100,DLR018,CUST23986,2025-09-07,9,1,2025,1449956,61,23709,1,1,Celerio,Sigma
SAL002100,VIN0002101,DLR016,CUST24734,2025-12-20,12,1,2025,1126821,62,13270,1,0,Swift,Delta
SAL002101,VIN0002102,DLR019,CUST07654,2025-08-13,8,1,2025,1005973,73,41991,1,1,Celerio,LXI
SAL002102,VIN0002103,DLR030,CUST06163,2025-08-01,8,1,2025,1349204,70,35674,0,0,Swift,Alpha
SAL002103,VIN0002104,DLR024,CUST14041,2025-05-23,5,1,2025,618544,89,25019,1,1,Alto,VXI
SAL002104,VIN0002105,DLR016,CUST20179,2025-05-14,5,1,2025,1401437,63,36942,0,1,Dzire,AGS
SAL002105,VIN0002106,DLR020,CUST23462,2025-06-02,6,1,2025,1090208,13,19776,1,0,Grand Vitara,Delta
SAL002106,VIN0002107,DLR006,CUST14980,2025-08-18,8,1,2025,572436,21,11630,0,1,Brezza,ZXI
SAL002107,VIN0002108,DLR012,CUST16172,2025-04-24,4,1,2025,1034436,63,33294,0,0,Swift,LXI
SAL002108,VIN0002109,DLR018,CUST21029,2025-06-13,6,1,2025,1201084,26,39029,0,0,Swift,LXI
SAL002109,VIN0002110,DLR002,CUST19644,2025-01-25,1,1,2025,1171751,7,12702,0,1,Brezza,Sigma
SAL002110,VIN0002111,DLR021,CUST19575,2025-12-23,12,1,2025,553663,50,9485,1,0,Dzire,ZXI
SAL002111,VIN0002112,DLR011,CUST19996,2025-05-15,5,1,2025,550190,42,19702,1,0,Swift,ZXI
SAL002112,VIN0002113,DLR018,CUST20154,2025-04-22,4,1,2025,662472,8,20804,0,0,Brezza,ZXI
SAL002113,VIN0002114,DLR026,CUST02035,2025-07-09,7,1,2025,1165728,67,42588,1,0,Swift,VXI
SAL002114,VIN0002115,DLR019,CUST21817,2025-07-01,7,1,2025,671517,25,13213,1,0,Swift,MT
SAL002115,VIN0002116,DLR012,CUST05903,2025-02-28,2,1,2025,1446457,69,12584,0,0,Alto,Delta
SAL002116,VIN0002117,DLR027,CUST17549,2025-03-06,3,1,2025,831614,29,6518,1,0,Baleno,Sigma
SAL002117,VIN0002118,DLR005,CUST09237,2025-02-19,2,1,2025,1445617,21,29410,0,0,Ertiga,Delta
SAL002118,VIN0002119,DLR020,CUST24538,2025-11-06,11,1,2025,1421253,61,43806,1,0,Swift,Sigma
SAL002119,VIN0002120,DLR028,CUST24529,2025-11-27,11,1,2025,605097,69,31649,1,0,Baleno,AT
SAL002120,VIN0002121,DLR009,CUST16260,2025-01-13,1,1,2025,547639,26,32121,1,0,Swift,Delta
SAL002121,VIN0002122,DLR012,CUST07482,2025-01-28,1,1,2025,1219327,6,36186,1,0,Grand Vitara,LXI
SAL002122,VIN0002123,DLR001,CUST16074,2025-04-22,4,1,2025,1229751,46,35805,1,0,Swift,Alpha
SAL002123,VIN0002124,DLR016,CUST11606,2025-02-05,2,1,2025,810410,37,6506,1,0,Baleno,Alpha
SAL002124,VIN0002125,DLR011,CUST03665,2025-11-18,11,1,2025,1228332,29,30417,1,0,Baleno,Delta
