Demand_ID,Date,Year,Month,Day,Day_of_Week,Week_of_Year,Dealer_ID,Dealer_Name,Zone,Warehouse_ID,Part_Number,Description,Inventory_Level,Category_Group,Unit_Of_Measurement,Vehicle_Model,Variant_ID,Fuel_Type,Promotion_Flag,Recall_Flag,New_Vehicle_Flag,Demand_Qty,On_Hand_Qty,Reorder_Point,Min_Order_Qty,SOQ_Suggested_Qty,Manager_Modified_Qty,Fulfillment_Status,Unit_Price,Sales_Value,Stockout_Flag
DMD23383,2025-03-19,2025,3,19,2,1,DLR_010,Machino Techno,East,WH001,PRT_0042,MGP Thermostat Type 1,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,16,54,19,5,10,10,Fulfilled,1200,4800,0
DMD23384,2025-11-23,2025,11,23,6,1,DLR_018,Maruti Point 18,Unassigned,WH001,PRT_0092,MGP Oil Filter Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,16,4,22,5,10,10,Fulfilled,320,1280,1
DMD23385,2025-08-01,2025,8,1,4,1,DLR_008,Mandovi Motors,South,WH001,PRT_0082,MGP Air Filter Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,13,6,28,5,10,10,Fulfilled,450,2250,1
DMD23386,2025-07-11,2025,7,11,4,1,DLR_009,Chowgule Industries,West,WH001,PRT_0004,MGP Fuel Pump Type 5,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,9,36,43,5,10,10,Fulfilled,4200,21000,1
DMD23387,2025-06-01,2025,6,1,6,1,DLR_019,Maruti Point 19,Unassigned,WH001,PRT_0086,MGP Headlight Bulb Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,19,37,17,5,10,10,Fulfilled,850,1700,0
DMD23388,2025-02-24,2025,2,24,0,1,DLR_010,Machino Techno,East,WH001,PRT_0021,MGP Oil Filter Type 5,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,13,46,14,5,10,10,Fulfilled,320,1280,0
DMD23389,2025-06-16,2025,6,16,0,1,DLR_029,Maruti Point 29,Unassigned,WH001,PRT_0047,MGP Cabin Air Filter Type 5,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,12,69,27,5,10,10,Fulfilled,550,1100,0
DMD23390,2025-04-17,2025,4,17,3,1,DLR_009,Chowgule Industries,West,WH001,PRT_0052,MGP Air Filter Type 2,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,16,37,26,5,10,10,Fulfilled,450,900,0
DMD23391,2025-03-26,2025,3,26,2,1,DLR_013,Maruti Point 13,Unassigned,WH001,PRT_0071,MGP Radiator Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,11,57,18,5,10,10,Fulfilled,6500,13000,0
DMD23392,2025-07-12,2025,7,12,5,1,DLR_008,Mandovi Motors,South,WH001,PRT_0007,MGP Clutch Plate Type 1,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,11,52,22,5,10,10,Fulfilled,3200,12800,0
DMD23393,2025-05-16,2025,5,16,4,1,DLR_017,Maruti Point 17,Unassigned,WH001,PRT_0011,MGP Air Filter Type 2,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,19,76,47,5,10,10,Fulfilled,450,450,0
DMD23394,2025-02-21,2025,2,21,4,1,DLR_008,Mandovi Motors,South,WH001,PRT_0062,MGP Air Filter Type 2,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,17,33,25,5,10,10,Fulfilled,450,900,0
DMD23395,2025-12-25,2025,12,25,3,1,DLR_021,Maruti Point 21,Unassigned,WH001,PRT_0009,MGP Fuel Pump Type 4,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,4,20,38,5,10,10,Fulfilled,4200,16800,1
DMD23396,2025-07-08,2025,7,8,1,1,DLR_027,Maruti Point 27,Unassigned,WH001,PRT_0040,MGP Cabin Air Filter Type 5,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,7,73,34,5,10,10,Fulfilled,550,1650,0
DMD23397,2025-04-06,2025,4,6,6,1,DLR_008,Mandovi Motors,South,WH001,PRT_0060,MGP Oil Filter Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,1,86,40,5,10,10,Fulfilled,320,1600,0
DMD23398,2025-08-05,2025,8,5,1,1,DLR_021,Maruti Point 21,Unassigned,WH001,PRT_0015,MGP Timing Belt Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,6,33,27,5,10,10,Fulfilled,1500,7500,0
DMD23399,2025-09-06,2025,9,6,5,1,DLR_008,Mandovi Motors,South,WH001,PRT_0074,MGP Alternator Type 2,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,20,61,36,5,10,10,Fulfilled,5600,11200,0
DMD23400,2025-03-12,2025,3,12,2,1,DLR_021,Maruti Point 21,Unassigned,WH001,PRT_0082,MGP Air Filter Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,16,34,27,5,10,10,Fulfilled,450,450,0
DMD23401,2025-01-27,2025,1,27,0,1,DLR_029,Maruti Point 29,Unassigned,WH001,PRT_0070,MGP Shock Absorber Type 5,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,4,36,17,5,10,10,Fulfilled,2800,11200,0
DMD23402,2025-07-17,2025,7,17,3,1,DLR_008,Mandovi Motors,South,WH001,PRT_0090,MGP Spark Plug Type 1,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,4,52,36,5,10,10,Fulfilled,250,1250,0
DMD23403,2025-11-13,2025,11,13,3,1,DLR_010,Machino Techno,East,WH001,PRT_0088,MGP Oil Filter Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,4,66,38,5,10,10,Fulfilled,320,640,0
DMD23404,2025-01-08,2025,1,8,2,1,DLR_029,Maruti Point 29,Unassigned,WH001,PRT_0018,MGP Fuel Pump Type 4,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,5,32,36,5,10,10,Fulfilled,4200,4200,1
DMD23405,2025-06-19,2025,6,19,3,1,DLR_017,Maruti Point 17,Unassigned,WH001,PRT_0068,MGP Wiper Blades Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,18,82,40,5,10,10,Fulfilled,600,600,0
DMD23406,2025-12-07,2025,12,7,6,1,DLR_015,Maruti Point 15,Unassigned,WH001,PRT_0092,MGP Oil Filter Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,20,60,36,5,10,10,Fulfilled,320,1600,0
DMD23407,2025-11-11,2025,11,11,1,1,DLR_008,Mandovi Motors,South,WH001,PRT_0051,MGP Air Filter Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,8,47,29,5,10,10,Fulfilled,450,450,0
DMD23408,2025-12-11,2025,12,11,3,1,DLR_017,Maruti Point 17,Unassigned,WH001,PRT_0011,MGP Air Filter Type 2,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,2,49,18,5,10,10,Fulfilled,450,450,0
DMD23409,2025-11-16,2025,11,16,6,1,DLR_028,Maruti Point 28,Unassigned,WH001,PRT_0011,MGP Air Filter Type 2,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,11,84,44,5,10,10,Fulfilled,450,450,0
DMD23410,2025-10-03,2025,10,3,4,1,DLR_028,Maruti Point 28,Unassigned,WH001,PRT_0089,MGP Cabin Air Filter Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,12,15,12,5,10,10,Fulfilled,550,2200,0
DMD23411,2025-06-28,2025,6,28,5,1,DLR_021,Maruti Point 21,Unassigned,WH001,PRT_0006,MGP Battery Type 5,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,11,66,43,5,10,10,Fulfilled,4500,9000,0
DMD23412,2025-07-02,2025,7,2,2,1,DLR_025,Maruti Point 25,Unassigned,WH001,PRT_0016,MGP Headlight Bulb Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,13,85,46,5,10,10,Fulfilled,850,1700,0
DMD23413,2025-10-24,2025,10,24,4,1,DLR_006,Bimal Auto,South,WH001,PRT_0085,MGP Cabin Air Filter Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,8,87,49,5,10,10,Fulfilled,550,1100,0
DMD23414,2025-07-06,2025,7,6,6,1,DLR_023,Maruti Point 23,Unassigned,WH001,PRT_0053,MGP Fuel Pump Type 5,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,9,81,44,5,10,10,Fulfilled,4200,12600,0
DMD23415,2025-01-17,2025,1,17,4,1,DLR_018,Maruti Point 18,Unassigned,WH001,PRT_0063,MGP Radiator Type 4,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,8,77,30,5,10,10,Fulfilled,6500,26000,0
DMD23416,2025-05-06,2025,5,6,1,1,DLR_003,Popular Maruti,South,WH001,PRT_0045,MGP Alternator Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,15,71,34,5,10,10,Fulfilled,5600,28000,0
DMD23417,2025-01-17,2025,1,17,4,1,DLR_007,Kalyani Motors,South,WH001,PRT_0066,MGP Headlight Bulb Type 4,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,2,48,21,5,10,10,Fulfilled,850,2550,0
DMD23418,2025-05-17,2025,5,17,5,1,DLR_004,Varun Motors,South,WH001,PRT_0064,MGP Headlight Bulb Type 1,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,16,95,49,5,10,10,Fulfilled,850,850,0
DMD23419,2025-05-21,2025,5,21,2,1,DLR_028,Maruti Point 28,Unassigned,WH001,PRT_0050,MGP Alternator Type 4,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,13,51,10,5,10,10,Fulfilled,5600,16800,0
DMD23420,2025-12-26,2025,12,26,4,1,DLR_024,Maruti Point 24,Unassigned,WH001,PRT_0040,MGP Cabin Air Filter Type 5,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,9,47,36,5,10,10,Fulfilled,550,2750,0
DMD23421,2025-05-09,2025,5,9,4,1,DLR_008,Mandovi Motors,South,WH001,PRT_0015,MGP Timing Belt Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,19,36,22,5,10,10,Fulfilled,1500,1500,0
DMD23422,2025-09-02,2025,9,2,1,1,DLR_015,Maruti Point 15,Unassigned,WH001,PRT_0097,MGP Air Filter Type 4,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,2,60,14,5,10,10,Fulfilled,450,1350,0
DMD23423,2025-10-20,2025,10,20,0,1,DLR_003,Popular Maruti,South,WH001,PRT_0031,MGP Battery Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,3,51,25,5,10,10,Fulfilled,4500,4500,0
DMD23424,2025-03-11,2025,3,11,1,1,DLR_017,Maruti Point 17,Unassigned,WH001,PRT_0089,MGP Cabin Air Filter Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,19,69,48,5,10,10,Fulfilled,550,2750,0
DMD23425,2025-05-21,2025,5,21,2,1,DLR_019,Maruti Point 19,Unassigned,WH001,PRT_0061,MGP Thermostat Type 1,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,9,50,24,5,10,10,Fulfilled,1200,3600,0
DMD23426,2025-08-28,2025,8,28,3,1,DLR_004,Varun Motors,South,WH001,PRT_0048,MGP Cabin Air Filter Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,20,63,46,5,10,10,Fulfilled,550,550,0
DMD23427,2025-07-03,2025,7,3,3,1,DLR_022,Maruti Point 22,Unassigned,WH001,PRT_0011,MGP Air Filter Type 2,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,12,20,10,5,10,10,Fulfilled,450,450,0
DMD23428,2025-11-03,2025,11,3,0,1,DLR_010,Machino Techno,East,WH001,PRT_0020,MGP Cabin Air Filter Type 4,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,9,41,32,5,10,10,Fulfilled,550,2750,0
DMD23429,2025-04-26,2025,4,26,5,1,DLR_003,Popular Maruti,South,WH001,PRT_0015,MGP Timing Belt Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,17,68,40,5,10,10,Fulfilled,1500,3000,0
DMD23430,2025-01-22,2025,1,22,2,1,DLR_025,Maruti Point 25,Unassigned,WH001,PRT_0030,MGP Alternator Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,13,41,30,5,10,10,Fulfilled,5600,28000,0
DMD23431,2025-01-01,2025,1,1,2,1,DLR_018,Maruti Point 18,Unassigned,WH001,PRT_0071,MGP Radiator Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,3,51,49,5,10,10,Fulfilled,6500,32500,0
DMD23432,2025-12-15,2025,12,15,0,1,DLR_003,Popular Maruti,South,WH001,PRT_0064,MGP Headlight Bulb Type 1,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,12,47,41,5,10,10,Fulfilled,850,4250,0
DMD23433,2025-10-19,2025,10,19,6,1,DLR_029,Maruti Point 29,Unassigned,WH001,PRT_0039,MGP Alternator Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,1,34,34,5,10,10,Fulfilled,5600,16800,0
DMD23434,2025-04-07,2025,4,7,0,1,DLR_018,Maruti Point 18,Unassigned,WH001,PRT_0081,MGP Headlight Bulb Type 2,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,18,52,14,5,10,10,Fulfilled,850,3400,0
DMD23435,2025-01-17,2025,1,17,4,1,DLR_006,Bimal Auto,South,WH001,PRT_0038,MGP Air Filter Type 4,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,3,73,41,5,10,10,Fulfilled,450,1350,0
DMD23436,2025-05-22,2025,5,22,3,1,DLR_004,Varun Motors,South,WH001,PRT_0008,MGP Radiator Type 2,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,8,71,28,5,10,10,Fulfilled,6500,6500,0
DMD23437,2025-01-20,2025,1,20,0,1,DLR_006,Bimal Auto,South,WH001,PRT_0098,MGP Wiper Blades Type 2,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,13,47,36,5,10,10,Fulfilled,600,2400,0
DMD23438,2025-10-10,2025,10,10,4,1,DLR_017,Maruti Point 17,Unassigned,WH001,PRT_0066,MGP Headlight Bulb Type 4,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,3,35,23,5,10,10,Fulfilled,850,3400,0
DMD23439,2025-05-18,2025,5,18,6,1,DLR_012,Maruti Point 12,Unassigned,WH001,PRT_0002,MGP Headlight Bulb Type 1,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,3,50,23,5,10,10,Fulfilled,850,1700,0
DMD23440,2025-10-03,2025,10,3,4,1,DLR_028,Maruti Point 28,Unassigned,WH001,PRT_0027,MGP Radiator Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,6,53,42,5,10,10,Fulfilled,6500,6500,0
DMD23441,2025-06-12,2025,6,12,3,1,DLR_025,Maruti Point 25,Unassigned,WH001,PRT_0095,MGP Radiator Type 5,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,7,18,49,5,10,10,Fulfilled,6500,32500,1
DMD23442,2025-01-08,2025,1,8,2,1,DLR_014,Maruti Point 14,Unassigned,WH001,PRT_0040,MGP Cabin Air Filter Type 5,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,12,66,22,5,10,10,Fulfilled,550,2750,0
DMD23443,2025-12-23,2025,12,23,1,1,DLR_029,Maruti Point 29,Unassigned,WH001,PRT_0043,MGP Spark Plug Type 1,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,5,73,36,5,10,10,Fulfilled,250,750,0
DMD23444,2025-11-07,2025,11,7,4,1,DLR_025,Maruti Point 25,Unassigned,WH001,PRT_0074,MGP Alternator Type 2,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,8,78,37,5,10,10,Fulfilled,5600,28000,0
DMD23445,2025-08-13,2025,8,13,2,1,DLR_006,Bimal Auto,South,WH001,PRT_0093,MGP Fuel Pump Type 4,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,16,37,31,5,10,10,Fulfilled,4200,12600,0
DMD23446,2025-09-09,2025,9,9,1,1,DLR_019,Maruti Point 19,Unassigned,WH001,PRT_0048,MGP Cabin Air Filter Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,19,60,23,5,10,10,Fulfilled,550,1650,0
DMD23447,2025-07-02,2025,7,2,2,1,DLR_023,Maruti Point 23,Unassigned,WH001,PRT_0002,MGP Headlight Bulb Type 1,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,8,55,43,5,10,10,Fulfilled,850,2550,0
DMD23448,2025-12-26,2025,12,26,4,1,DLR_023,Maruti Point 23,Unassigned,WH001,PRT_0012,MGP Radiator Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,10,62,28,5,10,10,Fulfilled,6500,6500,0
DMD23449,2025-01-23,2025,1,23,3,1,DLR_025,Maruti Point 25,Unassigned,WH001,PRT_0071,MGP Radiator Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,4,36,36,5,10,10,Fulfilled,6500,13000,0
DMD23450,2025-02-10,2025,2,10,0,1,DLR_020,Maruti Point 20,Unassigned,WH001,PRT_0013,MGP Oil Filter Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,14,24,29,5,10,10,Fulfilled,320,320,1
DMD23451,2025-03-02,2025,3,2,6,1,DLR_023,Maruti Point 23,Unassigned,WH001,PRT_0056,MGP Alternator Type 5,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,6,53,46,5,10,10,Fulfilled,5600,11200,0
DMD23452,2025-01-11,2025,1,11,5,1,DLR_022,Maruti Point 22,Unassigned,WH001,PRT_0074,MGP Alternator Type 2,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,9,23,23,5,10,10,Fulfilled,5600,5600,0
DMD23453,2025-11-17,2025,11,17,0,1,DLR_017,Maruti Point 17,Unassigned,WH001,PRT_0023,MGP Cabin Air Filter Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,7,28,19,5,10,10,Fulfilled,550,2750,0
DMD23454,2025-01-11,2025,1,11,5,1,DLR_030,Maruti Point 30,Unassigned,WH001,PRT_0087,MGP Battery Type 1,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,14,47,30,5,10,10,Fulfilled,4500,13500,0
DMD23455,2025-08-14,2025,8,14,3,1,DLR_013,Maruti Point 13,Unassigned,WH001,PRT_0038,MGP Air Filter Type 4,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,2,0,30,5,10,10,Fulfilled,450,450,1
DMD23456,2025-06-03,2025,6,3,1,1,DLR_017,Maruti Point 17,Unassigned,WH001,PRT_0052,MGP Air Filter Type 2,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,8,46,15,5,10,10,Fulfilled,450,900,0
DMD23457,2025-04-03,2025,4,3,3,1,DLR_025,Maruti Point 25,Unassigned,WH001,PRT_0092,MGP Oil Filter Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,19,1,39,5,10,10,Fulfilled,320,640,1
DMD23458,2025-01-05,2025,1,5,6,1,DLR_008,Mandovi Motors,South,WH001,PRT_0040,MGP Cabin Air Filter Type 5,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,20,8,28,5,10,10,Fulfilled,550,550,1
DMD23459,2025-09-26,2025,9,26,4,1,DLR_028,Maruti Point 28,Unassigned,WH001,PRT_0097,MGP Air Filter Type 4,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,2,70,39,5,10,10,Fulfilled,450,2250,0
DMD23460,2025-05-16,2025,5,16,4,1,DLR_009,Chowgule Industries,West,WH001,PRT_0082,MGP Air Filter Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,9,49,20,5,10,10,Fulfilled,450,1350,0
DMD23461,2025-04-09,2025,4,9,2,1,DLR_024,Maruti Point 24,Unassigned,WH001,PRT_0084,MGP Wiper Blades Type 5,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,8,81,43,5,10,10,Fulfilled,600,1200,0
DMD23462,2025-05-07,2025,5,7,2,1,DLR_019,Maruti Point 19,Unassigned,WH001,PRT_0092,MGP Oil Filter Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,3,51,36,5,10,10,Fulfilled,320,320,0
DMD23463,2025-04-08,2025,4,8,1,1,DLR_002,Vitesse Motors,West,WH001,PRT_0044,MGP Radiator Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,4,25,17,5,10,10,Fulfilled,6500,6500,0
DMD23464,2025-02-08,2025,2,8,5,1,DLR_011,Maruti Point 11,Unassigned,WH001,PRT_0012,MGP Radiator Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,15,23,12,5,10,10,Fulfilled,6500,13000,0
DMD23465,2025-06-04,2025,6,4,2,1,DLR_011,Maruti Point 11,Unassigned,WH001,PRT_0086,MGP Headlight Bulb Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,11,22,24,5,10,10,Fulfilled,850,1700,1
DMD23466,2025-09-26,2025,9,26,4,1,DLR_022,Maruti Point 22,Unassigned,WH001,PRT_0013,MGP Oil Filter Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,17,18,18,5,10,10,Fulfilled,320,1280,0
DMD23467,2025-06-19,2025,6,19,3,1,DLR_009,Chowgule Industries,West,WH001,PRT_0090,MGP Spark Plug Type 1,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,16,67,40,5,10,10,Fulfilled,250,750,0
DMD23468,2025-12-02,2025,12,2,1,1,DLR_027,Maruti Point 27,Unassigned,WH001,PRT_0019,MGP Wiper Blades Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,18,84,50,5,10,10,Fulfilled,600,1800,0
DMD23469,2025-03-21,2025,3,21,4,1,DLR_016,Maruti Point 16,Unassigned,WH001,PRT_0047,MGP Cabin Air Filter Type 5,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,8,61,24,5,10,10,Fulfilled,550,550,0
DMD23470,2025-06-11,2025,6,11,2,1,DLR_023,Maruti Point 23,Unassigned,WH001,PRT_0047,MGP Cabin Air Filter Type 5,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,11,34,25,5,10,10,Fulfilled,550,2750,0
DMD23471,2025-02-01,2025,2,1,5,1,DLR_003,Popular Maruti,South,WH001,PRT_0025,MGP Fuel Pump Type 1,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,14,82,47,5,10,10,Fulfilled,4200,21000,0
DMD23472,2025-07-21,2025,7,21,0,1,DLR_016,Maruti Point 16,Unassigned,WH001,PRT_0095,MGP Radiator Type 5,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,7,72,26,5,10,10,Fulfilled,6500,32500,0
DMD23473,2025-01-11,2025,1,11,5,1,DLR_026,Maruti Point 26,Unassigned,WH001,PRT_0051,MGP Air Filter Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,16,63,47,5,10,10,Fulfilled,450,900,0
DMD23474,2025-12-20,2025,12,20,5,1,DLR_025,Maruti Point 25,Unassigned,WH001,PRT_0067,MGP Wiper Blades Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,7,41,26,5,10,10,Fulfilled,600,1200,0
DMD23475,2025-12-26,2025,12,26,4,1,DLR_021,Maruti Point 21,Unassigned,WH001,PRT_0027,MGP Radiator Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,4,46,19,5,10,10,Fulfilled,6500,13000,0
DMD23476,2025-03-11,2025,3,11,1,1,DLR_026,Maruti Point 26,Unassigned,WH001,PRT_0015,MGP Timing Belt Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,7,25,33,5,10,10,Fulfilled,1500,7500,1
DMD23477,2025-03-04,2025,3,4,1,1,DLR_019,Maruti Point 19,Unassigned,WH001,PRT_0037,MGP Wiper Blades Type 2,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,20,39,15,5,10,10,Fulfilled,600,2400,0
DMD23478,2025-08-22,2025,8,22,4,1,DLR_005,Sai Service,West,WH001,PRT_0032,MGP Air Filter Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,19,82,42,5,10,10,Fulfilled,450,1800,0
DMD23479,2025-06-02,2025,6,2,0,1,DLR_015,Maruti Point 15,Unassigned,WH001,PRT_0087,MGP Battery Type 1,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,20,44,37,5,10,10,Fulfilled,4500,4500,0
DMD23480,2025-06-20,2025,6,20,4,1,DLR_019,Maruti Point 19,Unassigned,WH001,PRT_0076,MGP Fuel Pump Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,13,50,14,5,10,10,Fulfilled,4200,8400,0
DMD23481,2025-06-03,2025,6,3,1,1,DLR_008,Mandovi Motors,South,WH001,PRT_0015,MGP Timing Belt Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,18,7,13,5,10,10,Fulfilled,1500,1500,1
DMD23482,2025-06-28,2025,6,28,5,1,DLR_010,Machino Techno,East,WH001,PRT_0016,MGP Headlight Bulb Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,18,69,26,5,10,10,Fulfilled,850,1700,0
DMD23483,2025-10-03,2025,10,3,4,1,DLR_028,Maruti Point 28,Unassigned,WH001,PRT_0034,MGP Shock Absorber Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,18,61,40,5,10,10,Fulfilled,2800,5600,0
DMD23484,2025-03-25,2025,3,25,1,1,DLR_005,Sai Service,West,WH001,PRT_0014,MGP Alternator Type 1,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,14,40,33,5,10,10,Fulfilled,5600,28000,0
DMD23485,2025-02-20,2025,2,20,3,1,DLR_024,Maruti Point 24,Unassigned,WH001,PRT_0040,MGP Cabin Air Filter Type 5,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,18,35,23,5,10,10,Fulfilled,550,2750,0
DMD23486,2025-10-05,2025,10,5,6,1,DLR_025,Maruti Point 25,Unassigned,WH001,PRT_0013,MGP Oil Filter Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,13,31,17,5,10,10,Fulfilled,320,960,0
DMD23487,2025-01-16,2025,1,16,3,1,DLR_005,Sai Service,West,WH001,PRT_0086,MGP Headlight Bulb Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,15,24,46,5,10,10,Fulfilled,850,2550,1
DMD23488,2025-03-18,2025,3,18,1,1,DLR_011,Maruti Point 11,Unassigned,WH001,PRT_0095,MGP Radiator Type 5,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,13,25,40,5,10,10,Fulfilled,6500,26000,1
DMD23489,2025-02-22,2025,2,22,5,1,DLR_003,Popular Maruti,South,WH001,PRT_0061,MGP Thermostat Type 1,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,7,56,45,5,10,10,Fulfilled,1200,1200,0
DMD23490,2025-08-16,2025,8,16,5,1,DLR_022,Maruti Point 22,Unassigned,WH001,PRT_0051,MGP Air Filter Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,1,60,24,5,10,10,Fulfilled,450,450,0
DMD23491,2025-07-11,2025,7,11,4,1,DLR_027,Maruti Point 27,Unassigned,WH001,PRT_0005,MGP Alternator Type 2,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,6,31,32,5,10,10,Fulfilled,5600,11200,1
