Date,Dealer_ID,Inventory_Level,Total_Demand_Qty,Avg_Unit_Price,Total_Sales_Value,Stockout_Count
2025-02-21,DLR_017,Standard,115,1200,138000,2
2025-02-21,DLR_018,Standard,66,1200,79200,2
2025-02-21,DLR_019,Standard,185,1200,222000,3
2025-02-21,DLR_020,Standard,141,1200,169200,1
2025-02-21,DLR_021,Standard,163,1200,195600,2
2025-02-21,DLR_022,Standard,178,1200,213600,0
2025-02-21,DLR_023,Standard,86,1200,103200,1
2025-02-21,DLR_024,Standard,154,1200,184800,3
2025-02-21,DLR_025,Standard,162,1200,194400,1
2025-02-21,DLR_026,Standard,85,1200,102000,0
2025-02-21,DLR_027,Standard,53,1200,63600,0
2025-02-21,DLR_028,Standard,43,1200,51600,1
2025-02-21,DLR_029,Standard,113,1200,135600,2
2025-02-21,DLR_030,Standard,115,1200,138000,1
2025-02-22,DLR_001,Standard,30,1200,36000,1
2025-02-22,DLR_002,Standard,42,1200,50400,0
2025-02-22,DLR_003,Standard,34,1200,40800,1
2025-02-22,DLR_004,Standard,35,1200,42000,3
2025-02-22,DLR_005,Standard,48,1200,57600,0
2025-02-22,DLR_006,Standard,110,1200,132000,0
2025-02-22,DLR_007,Standard,199,1200,238800,3
2025-02-22,DLR_008,Standard,177,1200,212400,1
2025-02-22,DLR_009,Standard,43,1200,51600,0
2025-02-22,DLR_010,Standard,47,1200,56400,0
2025-02-22,DLR_011,Standard,200,1200,240000,0
2025-02-22,DLR_012,Standard,210,1200,252000,2
2025-02-22,DLR_013,Standard,206,1200,247200,1
2025-02-22,DLR_014,Standard,174,1200,208800,0
2025-02-22,DLR_015,Standard,77,1200,92400,1
2025-02-22,DLR_016,Standard,211,1200,253200,3
2025-02-22,DLR_017,Standard,195,1200,234000,0
2025-02-22,DLR_018,Standard,208,1200,249600,1
2025-02-22,DLR_019,Standard,186,1200,223200,1
2025-02-22,DLR_020,Standard,48,1200,57600,3
2025-02-22,DLR_021,Standard,205,1200,246000,1
2025-02-22,DLR_022,Standard,176,1200,211200,2
2025-02-22,DLR_023,Standard,42,1200,50400,2
2025-02-22,DLR_024,Standard,95,1200,114000,2
2025-02-22,DLR_025,Standard,194,1200,232800,1
2025-02-22,DLR_026,Standard,96,1200,115200,0
2025-02-22,DLR_027,Standard,147,1200,176400,3
2025-02-22,DLR_028,Standard,196,1200,235200,3
2025-02-22,DLR_029,Standard,103,1200,123600,1
2025-02-22,DLR_030,Standard,201,1200,241200,3
2025-02-23,DLR_001,Standard,136,1200,163200,1
2025-02-23,DLR_002,Standard,47,1200,56400,3
2025-02-23,DLR_003,Standard,140,1200,168000,1
2025-02-23,DLR_004,Standard,201,1200,241200,0
2025-02-23,DLR_005,Standard,84,1200,100800,3
2025-02-23,DLR_006,Standard,127,1200,152400,1
2025-02-23,DLR_007,Standard,153,1200,183600,3
2025-02-23,DLR_008,Standard,161,1200,193200,0
2025-02-23,DLR_009,Standard,130,1200,156000,3
2025-02-23,DLR_010,Standard,166,1200,199200,0
2025-02-23,DLR_011,Standard,71,1200,85200,1
2025-02-23,DLR_012,Standard,64,1200,76800,2
2025-02-23,DLR_013,Standard,94,1200,112800,2
2025-02-23,DLR_014,Standard,163,1200,195600,0
2025-02-23,DLR_015,Standard,123,1200,147600,3
2025-02-23,DLR_016,Standard,63,1200,75600,0
2025-02-23,DLR_017,Standard,82,1200,98400,0
2025-02-23,DLR_018,Standard,157,1200,188400,0
2025-02-23,DLR_019,Standard,52,1200,62400,0
2025-02-23,DLR_020,Standard,167,1200,200400,0
2025-02-23,DLR_021,Standard,190,1200,228000,2
2025-02-23,DLR_022,Standard,52,1200,62400,1
2025-02-23,DLR_023,Standard,26,1200,31200,3
2025-02-23,DLR_024,Standard,178,1200,213600,3
2025-02-23,DLR_025,Standard,195,1200,234000,2
2025-02-23,DLR_026,Standard,126,1200,151200,0
2025-02-23,DLR_027,Standard,101,1200,121200,2
2025-02-23,DLR_028,Standard,185,1200,222000,2
2025-02-23,DLR_029,Standard,183,1200,219600,3
2025-02-23,DLR_030,Standard,124,1200,148800,3
2025-02-24,DLR_001,Standard,188,1200,225600,2
2025-02-24,DLR_002,Standard,61,1200,73200,0
2025-02-24,DLR_003,Standard,114,1200,136800,2
2025-02-24,DLR_004,Standard,199,1200,238800,3
2025-02-24,DLR_005,Standard,113,1200,135600,0
2025-02-24,DLR_006,Standard,56,1200,67200,0
2025-02-24,DLR_007,Standard,158,1200,189600,2
2025-02-24,DLR_008,Standard,70,1200,84000,1
2025-02-24,DLR_009,Standard,101,1200,121200,1
2025-02-24,DLR_010,Standard,184,1200,220800,1
2025-02-24,DLR_011,Standard,112,1200,134400,2
2025-02-24,DLR_012,Standard,153,1200,183600,2
2025-02-24,DLR_013,Standard,166,1200,199200,2
2025-02-24,DLR_014,Standard,95,1200,114000,2
2025-02-24,DLR_015,Standard,109,1200,130800,3
2025-02-24,DLR_016,Standard,130,1200,156000,1
2025-02-24,DLR_017,Standard,185,1200,222000,1
2025-02-24,DLR_018,Standard,71,1200,85200,0
2025-02-24,DLR_019,Standard,102,1200,122400,1
2025-02-24,DLR_020,Standard,168,1200,201600,0
2025-02-24,DLR_021,Standard,163,1200,195600,1
2025-02-24,DLR_022,Standard,22,1200,26400,2
2025-02-24,DLR_023,Standard,79,1200,94800,2
2025-02-24,DLR_024,Standard,25,1200,30000,2
2025-02-24,DLR_025,Standard,183,1200,219600,3
2025-02-24,DLR_026,Standard,177,1200,212400,0
2025-02-24,DLR_027,Standard,61,1200,73200,2
2025-02-24,DLR_028,Standard,130,1200,156000,3
2025-02-24,DLR_029,Standard,89,1200,106800,2
2025-02-24,DLR_030,Standard,119,1200,142800,0
2025-02-25,DLR_001,Standard,109,1200,130800,3
2025-02-25,DLR_002,Standard,125,1200,150000,3
2025-02-25,DLR_003,Standard,139,1200,166800,2
2025-02-25,DLR_004,Standard,189,1200,226800,2
2025-02-25,DLR_005,Standard,46,1200,55200,3
2025-02-25,DLR_006,Standard,131,1200,157200,2
2025-02-25,DLR_007,Standard,117,1200,140400,3
2025-02-25,DLR_008,Standard,75,1200,90000,1
2025-02-25,DLR_009,Standard,132,1200,158400,0
2025-02-25,DLR_010,Standard,157,1200,188400,3
2025-02-25,DLR_011,Standard,62,1200,74400,2
2025-02-25,DLR_012,Standard,155,1200,186000,0
2025-02-25,DLR_013,Standard,161,1200,193200,1
2025-02-25,DLR_014,Standard,50,1200,60000,2
2025-02-25,DLR_015,Standard,193,1200,231600,2
2025-02-25,DLR_016,Standard,181,1200,217200,3
2025-02-25,DLR_017,Standard,196,1200,235200,0
2025-02-25,DLR_018,Standard,105,1200,126000,0
2025-02-25,DLR_019,Standard,29,1200,34800,0
2025-02-25,DLR_020,Standard,159,1200,190800,2
2025-02-25,DLR_021,Standard,125,1200,150000,3
2025-02-25,DLR_022,Standard,66,1200,79200,0
2025-02-25,DLR_023,Standard,148,1200,177600,1
2025-02-25,DLR_024,Standard,23,1200,27600,3
2025-02-25,DLR_025,Standard,81,1200,97200,3
2025-02-25,DLR_026,Standard,48,1200,57600,1
2025-02-25,DLR_027,Standard,20,1200,24000,2
2025-02-25,DLR_028,Standard,71,1200,85200,0
2025-02-25,DLR_029,Standard,29,1200,34800,2
2025-02-25,DLR_030,Standard,184,1200,220800,2
2025-02-26,DLR_001,Standard,146,1200,175200,0
2025-02-26,DLR_002,Standard,136,1200,163200,0
2025-02-26,DLR_003,Standard,21,1200,25200,0
2025-02-26,DLR_004,Standard,120,1200,144000,3
2025-02-26,DLR_005,Standard,132,1200,158400,3
2025-02-26,DLR_006,Standard,186,1200,223200,0
2025-02-26,DLR_007,Standard,87,1200,104400,3
2025-02-26,DLR_008,Standard,124,1200,148800,2
2025-02-26,DLR_009,Standard,15,1200,18000,2
2025-02-26,DLR_010,Standard,115,1200,138000,3
2025-02-26,DLR_011,Standard,151,1200,181200,0
2025-02-26,DLR_012,Standard,102,1200,122400,2
2025-02-26,DLR_013,Standard,78,1200,93600,0
2025-02-26,DLR_014,Standard,140,1200,168000,0
2025-02-26,DLR_015,Standard,117,1200,140400,0
2025-02-26,DLR_016,Standard,167,1200,200400,1
2025-02-26,DLR_017,Standard,78,1200,93600,3
2025-02-26,DLR_018,Standard,26,1200,31200,2
2025-02-26,DLR_019,Standard,115,1200,138000,2
2025-02-26,DLR_020,Standard,120,1200,144000,0
2025-02-26,DLR_021,Standard,107,1200,128400,0
2025-02-26,DLR_022,Standard,73,1200,87600,3
2025-02-26,DLR_023,Standard,178,1200,213600,1
2025-02-26,DLR_024,Standard,121,1200,145200,3
2025-02-26,DLR_025,Standard,140,1200,168000,0
2025-02-26,DLR_026,Standard,77,1200,92400,1
2025-02-26,DLR_027,Standard,173,1200,207600,2
2025-02-26,DLR_028,Standard,161,1200,193200,0
2025-02-26,DLR_029,Standard,53,1200,63600,1
2025-02-26,DLR_030,Standard,194,1200,232800,0
2025-02-27,DLR_001,Standard,168,1200,201600,2
2025-02-27,DLR_002,Standard,64,1200,76800,0
2025-02-27,DLR_003,Standard,50,1200,60000,2
2025-02-27,DLR_004,Standard,75,1200,90000,0
2025-02-27,DLR_005,Standard,48,1200,57600,2
2025-02-27,DLR_006,Standard,24,1200,28800,0
2025-02-27,DLR_007,Standard,118,1200,141600,1
2025-02-27,DLR_008,Standard,119,1200,142800,2
2025-02-27,DLR_009,Standard,127,1200,152400,2
2025-02-27,DLR_010,Standard,131,1200,157200,3
2025-02-27,DLR_011,Standard,99,1200,118800,0
2025-02-27,DLR_012,Standard,98,1200,117600,0
2025-02-27,DLR_013,Standard,132,1200,158400,0
2025-02-27,DLR_014,Standard,19,1200,22800,1
2025-02-27,DLR_015,Standard,113,1200,135600,0
2025-02-27,DLR_016,Standard,118,1200,141600,1
2025-02-27,DLR_017,Standard,147,1200,176400,3
2025-02-27,DLR_018,Standard,42,1200,50400,1
2025-02-27,DLR_019,Standard,90,1200,108000,0
2025-02-27,DLR_020,Standard,191,1200,229200,2
2025-02-27,DLR_021,Standard,168,1200,201600,3
2025-02-27,DLR_022,Standard,139,1200,166800,0
2025-02-27,DLR_023,Standard,129,1200,154800,0
2025-02-27,DLR_024,Standard,75,1200,90000,0
2025-02-27,DLR_025,Standard,59,1200,70800,1
2025-02-27,DLR_026,Standard,82,1200,98400,0
2025-02-27,DLR_027,Standard,93,1200,111600,0
2025-02-27,DLR_028,Standard,88,1200,105600,1
2025-02-27,DLR_029,Standard,31,1200,37200,0
2025-02-27,DLR_030,Standard,22,1200,26400,1
2025-02-28,DLR_001,Standard,174,1200,208800,1
2025-02-28,DLR_002,Standard,35,1200,42000,3
2025-02-28,DLR_003,Standard,138,1200,165600,0
2025-02-28,DLR_004,Standard,158,1200,189600,3
2025-02-28,DLR_005,Standard,164,1200,196800,3
2025-02-28,DLR_006,Standard,35,1200,42000,2
2025-02-28,DLR_007,Standard,87,1200,104400,0
2025-02-28,DLR_008,Standard,32,1200,38400,0
2025-02-28,DLR_009,Standard,179,1200,214800,2
2025-02-28,DLR_010,Standard,182,1200,218400,2
2025-02-28,DLR_011,Standard,180,1200,216000,2
2025-02-28,DLR_012,Standard,116,1200,139200,0
2025-02-28,DLR_013,Standard,121,1200,145200,0
2025-02-28,DLR_014,Standard,174,1200,208800,3
2025-02-28,DLR_015,Standard,67,1200,80400,3
2025-02-28,DLR_016,Standard,168,1200,201600,1
2025-02-28,DLR_017,Standard,53,1200,63600,2
2025-02-28,DLR_018,Standard,50,1200,60000,3
2025-02-28,DLR_019,Standard,171,1200,205200,0
2025-02-28,DLR_020,Standard,93,1200,111600,3
2025-02-28,DLR_021,Standard,61,1200,73200,3
2025-02-28,DLR_022,Standard,150,1200,180000,3
2025-02-28,DLR_023,Standard,72,1200,86400,3
2025-02-28,DLR_024,Standard,105,1200,126000,1
2025-02-28,DLR_025,Standard,64,1200,76800,3
2025-02-28,DLR_026,Standard,125,1200,150000,1
2025-02-28,DLR_027,Standard,145,1200,174000,1
2025-02-28,DLR_028,Standard,141,1200,169200,2
2025-02-28,DLR_029,Standard,115,1200,138000,1
2025-02-28,DLR_030,Standard,93,1200,111600,2
2025-03-01,DLR_001,Standard,125,1200,150000,3
2025-03-01,DLR_002,Standard,41,1200,49200,2
2025-03-01,DLR_003,Standard,72,1200,86400,0
2025-03-01,DLR_004,Standard,29,1200,34800,0
2025-03-01,DLR_005,Standard,163,1200,195600,2
2025-03-01,DLR_006,Standard,119,1200,142800,2
2025-03-01,DLR_007,Standard,79,1200,94800,2
2025-03-01,DLR_008,Standard,123,1200,147600,0
2025-03-01,DLR_009,Standard,162,1200,194400,2
2025-03-01,DLR_010,Standard,165,1200,198000,2
2025-03-01,DLR_011,Standard,165,1200,198000,1
2025-03-01,DLR_012,Standard,90,1200,108000,3
2025-03-01,DLR_013,Standard,169,1200,202800,2
2025-03-01,DLR_014,Standard,110,1200,132000,1
2025-03-01,DLR_015,Standard,117,1200,140400,0
2025-03-01,DLR_016,Standard,100,1200,120000,0
2025-03-01,DLR_017,Standard,45,1200,54000,0
2025-03-01,DLR_018,Standard,33,1200,39600,2
2025-03-01,DLR_019,Standard,136,1200,163200,1
2025-03-01,DLR_020,Standard,63,1200,75600,2
2025-03-01,DLR_021,Standard,141,1200,169200,0
2025-03-01,DLR_022,Standard,53,1200,63600,3
2025-03-01,DLR_023,Standard,187,1200,224400,2
2025-03-01,DLR_024,Standard,68,1200,81600,0
2025-03-01,DLR_025,Standard,147,1200,176400,0
2025-03-01,DLR_026,Standard,17,1200,20400,0
2025-03-01,DLR_027,Standard,160,1200,192000,0
2025-03-01,DLR_028,Standard,69,1200,82800,3
2025-03-01,DLR_029,Standard,21,1200,25200,2
2025-03-01,DLR_030,Standard,46,1200,55200,0
2025-03-02,DLR_001,Standard,85,1200,102000,0
2025-03-02,DLR_002,Standard,111,1200,133200,0
2025-03-02,DLR_003,Standard,76,1200,91200,1
2025-03-02,DLR_004,Standard,42,1200,50400,2
2025-03-02,DLR_005,Standard,22,1200,26400,3
2025-03-02,DLR_006,Standard,82,1200,98400,2
2025-03-02,DLR_007,Standard,45,1200,54000,0
2025-03-02,DLR_008,Standard,175,1200,210000,3
2025-03-02,DLR_009,Standard,117,1200,140400,3
2025-03-02,DLR_010,Standard,61,1200,73200,1
2025-03-02,DLR_011,Standard,133,1200,159600,2
2025-03-02,DLR_012,Standard,28,1200,33600,3
2025-03-02,DLR_013,Standard,60,1200,72000,1
2025-03-02,DLR_014,Standard,65,1200,78000,1
2025-03-02,DLR_015,Standard,103,1200,123600,3
2025-03-02,DLR_016,Standard,62,1200,74400,1
2025-03-02,DLR_017,Standard,79,1200,94800,0
2025-03-02,DLR_018,Standard,185,1200,222000,1
2025-03-02,DLR_019,Standard,169,1200,202800,1
2025-03-02,DLR_020,Standard,153,1200,183600,3
2025-03-02,DLR_021,Standard,157,1200,188400,1
2025-03-02,DLR_022,Standard,86,1200,103200,2
2025-03-02,DLR_023,Standard,62,1200,74400,3
2025-03-02,DLR_024,Standard,73,1200,87600,2
2025-03-02,DLR_025,Standard,39,1200,46800,2
2025-03-02,DLR_026,Standard,148,1200,177600,2
2025-03-02,DLR_027,Standard,142,1200,170400,3
2025-03-02,DLR_028,Standard,88,1200,105600,1
2025-03-02,DLR_029,Standard,167,1200,200400,1
2025-03-02,DLR_030,Standard,98,1200,117600,0
2025-03-03,DLR_001,Standard,48,1200,57600,1
2025-03-03,DLR_002,Standard,70,1200,84000,0
2025-03-03,DLR_003,Standard,27,1200,32400,0
2025-03-03,DLR_004,Standard,86,1200,103200,2
2025-03-03,DLR_005,Standard,135,1200,162000,0
2025-03-03,DLR_006,Standard,18,1200,21600,1
2025-03-03,DLR_007,Standard,49,1200,58800,3
2025-03-03,DLR_008,Standard,94,1200,112800,1
2025-03-03,DLR_009,Standard,37,1200,44400,3
2025-03-03,DLR_010,Standard,114,1200,136800,2
2025-03-03,DLR_011,Standard,21,1200,25200,3
2025-03-03,DLR_012,Standard,75,1200,90000,3
2025-03-03,DLR_013,Standard,102,1200,122400,1
2025-03-03,DLR_014,Standard,104,1200,124800,3
2025-03-03,DLR_015,Standard,16,1200,19200,1
2025-03-03,DLR_016,Standard,173,1200,207600,0
2025-03-03,DLR_017,Standard,153,1200,183600,1
2025-03-03,DLR_018,Standard,110,1200,132000,3
2025-03-03,DLR_019,Standard,170,1200,204000,0
2025-03-03,DLR_020,Standard,121,1200,145200,1
2025-03-03,DLR_021,Standard,39,1200,46800,0
2025-03-03,DLR_022,Standard,101,1200,121200,3
2025-03-03,DLR_023,Standard,133,1200,159600,3
2025-03-03,DLR_024,Standard,75,1200,90000,1
2025-03-03,DLR_025,Standard,61,1200,73200,0
2025-03-03,DLR_026,Standard,81,1200,97200,0
2025-03-03,DLR_027,Standard,109,1200,130800,1
2025-03-03,DLR_028,Standard,49,1200,58800,2
2025-03-03,DLR_029,Standard,120,1200,144000,0
2025-03-03,DLR_030,Standard,73,1200,87600,3
2025-03-04,DLR_001,Standard,120,1200,144000,2
2025-03-04,DLR_002,Standard,134,1200,160800,0
2025-03-04,DLR_003,Standard,51,1200,61200,1
2025-03-04,DLR_004,Standard,17,1200,20400,0
2025-03-04,DLR_005,Standard,79,1200,94800,0
2025-03-04,DLR_006,Standard,91,1200,109200,2
2025-03-04,DLR_007,Standard,62,1200,74400,0
2025-03-04,DLR_008,Standard,18,1200,21600,3
2025-03-04,DLR_009,Standard,101,1200,121200,0
2025-03-04,DLR_010,Standard,132,1200,158400,0
2025-03-04,DLR_011,Standard,86,1200,103200,0
2025-03-04,DLR_012,Standard,140,1200,168000,2
2025-03-04,DLR_013,Standard,178,1200,213600,2
2025-03-04,DLR_014,Standard,29,1200,34800,0
2025-03-04,DLR_015,Standard,64,1200,76800,0
2025-03-04,DLR_016,Standard,58,1200,69600,2
2025-03-04,DLR_017,Standard,160,1200,192000,2
2025-03-04,DLR_018,Standard,137,1200,164400,2
2025-03-04,DLR_019,Standard,149,1200,178800,3
2025-03-04,DLR_020,Standard,103,1200,123600,1
2025-03-04,DLR_021,Standard,132,1200,158400,3
2025-03-04,DLR_022,Standard,127,1200,152400,0
2025-03-04,DLR_023,Standard,124,1200,148800,2
2025-03-04,DLR_024,Standard,108,1200,129600,1
2025-03-04,DLR_025,Standard,98,1200,117600,2
2025-03-04,DLR_026,Standard,18,1200,21600,2
2025-03-04,DLR_027,Standard,118,1200,141600,2
2025-03-04,DLR_028,Standard,163,1200,195600,0
2025-03-04,DLR_029,Standard,111,1200,133200,0
2025-03-04,DLR_030,Standard,134,1200,160800,1
2025-03-05,DLR_001,Standard,92,1200,110400,2
2025-03-05,DLR_002,Standard,178,1200,213600,2
2025-03-05,DLR_003,Standard,30,1200,36000,2
2025-03-05,DLR_004,Standard,127,1200,152400,3
2025-03-05,DLR_005,Standard,58,1200,69600,1
2025-03-05,DLR_006,Standard,34,1200,40800,0
2025-03-05,DLR_007,Standard,172,1200,206400,2
2025-03-05,DLR_008,Standard,69,1200,82800,0
2025-03-05,DLR_009,Standard,41,1200,49200,0
2025-03-05,DLR_010,Standard,170,1200,204000,3
2025-03-05,DLR_011,Standard,15,1200,18000,1
2025-03-05,DLR_012,Standard,71,1200,85200,0
2025-03-05,DLR_013,Standard,115,1200,138000,2
2025-03-05,DLR_014,Standard,162,1200,194400,2
2025-03-05,DLR_015,Standard,95,1200,114000,2
2025-03-05,DLR_016,Standard,97,1200,116400,3
2025-03-05,DLR_017,Standard,44,1200,52800,0
2025-03-05,DLR_018,Standard,139,1200,166800,1
2025-03-05,DLR_019,Standard,161,1200,193200,2
2025-03-05,DLR_020,Standard,61,1200,73200,1
2025-03-05,DLR_021,Standard,171,1200,205200,2
2025-03-05,DLR_022,Standard,35,1200,42000,0
2025-03-05,DLR_023,Standard,147,1200,176400,1
2025-03-05,DLR_024,Standard,159,1200,190800,2
2025-03-05,DLR_025,Standard,116,1200,139200,1
2025-03-05,DLR_026,Standard,117,1200,140400,1
2025-03-05,DLR_027,Standard,83,1200,99600,1
2025-03-05,DLR_028,Standard,32,1200,38400,3
2025-03-05,DLR_029,Standard,107,1200,128400,3
2025-03-05,DLR_030,Standard,115,1200,138000,1
2025-03-06,DLR_001,Standard,158,1200,189600,1
2025-03-06,DLR_002,Standard,81,1200,97200,3
2025-03-06,DLR_003,Standard,168,1200,201600,0
2025-03-06,DLR_004,Standard,36,1200,43200,2
2025-03-06,DLR_005,Standard,14,1200,16800,1
2025-03-06,DLR_006,Standard,67,1200,80400,0
2025-03-06,DLR_007,Standard,80,1200,96000,2
2025-03-06,DLR_008,Standard,53,1200,63600,1
2025-03-06,DLR_009,Standard,121,1200,145200,3
2025-03-06,DLR_010,Standard,60,1200,72000,1
2025-03-06,DLR_011,Standard,80,1200,96000,0
2025-03-06,DLR_012,Standard,61,1200,73200,2
2025-03-06,DLR_013,Standard,173,1200,207600,3
2025-03-06,DLR_014,Standard,138,1200,165600,3
2025-03-06,DLR_015,Standard,114,1200,136800,2
2025-03-06,DLR_016,Standard,110,1200,132000,0
2025-03-06,DLR_017,Standard,109,1200,130800,2
2025-03-06,DLR_018,Standard,65,1200,78000,0
2025-03-06,DLR_019,Standard,133,1200,159600,3
2025-03-06,DLR_020,Standard,43,1200,51600,2
2025-03-06,DLR_021,Standard,31,1200,37200,0
2025-03-06,DLR_022,Standard,93,1200,111600,1
2025-03-06,DLR_023,Standard,100,1200,120000,0
2025-03-06,DLR_024,Standard,41,1200,49200,0
2025-03-06,DLR_025,Standard,63,1200,75600,0
2025-03-06,DLR_026,Standard,114,1200,136800,3
2025-03-06,DLR_027,Standard,60,1200,72000,1
2025-03-06,DLR_028,Standard,146,1200,175200,3
2025-03-06,DLR_029,Standard,115,1200,138000,0
2025-03-06,DLR_030,Standard,31,1200,37200,0
2025-03-07,DLR_001,Standard,71,1200,85200,1
2025-03-07,DLR_002,Standard,121,1200,145200,1
2025-03-07,DLR_003,Standard,171,1200,205200,0
2025-03-07,DLR_004,Standard,26,1200,31200,0
2025-03-07,DLR_005,Standard,78,1200,93600,2
2025-03-07,DLR_006,Standard,156,1200,187200,1
2025-03-07,DLR_007,Standard,62,1200,74400,2
2025-03-07,DLR_008,Standard,128,1200,153600,3
2025-03-07,DLR_009,Standard,15,1200,18000,2
2025-03-07,DLR_010,Standard,174,1200,208800,2
2025-03-07,DLR_011,Standard,130,1200,156000,2
2025-03-07,DLR_012,Standard,126,1200,151200,3
2025-03-07,DLR_013,Standard,145,1200,174000,2
2025-03-07,DLR_014,Standard,166,1200,199200,0
2025-03-07,DLR_015,Standard,47,1200,56400,3
2025-03-07,DLR_016,Standard,131,1200,157200,2
2025-03-07,DLR_017,Standard,28,1200,33600,2
2025-03-07,DLR_018,Standard,122,1200,146400,3
2025-03-07,DLR_019,Standard,109,1200,130800,1
2025-03-07,DLR_020,Standard,82,1200,98400,2
2025-03-07,DLR_021,Standard,164,1200,196800,3
2025-03-07,DLR_022,Standard,26,1200,31200,1
2025-03-07,DLR_023,Standard,69,1200,82800,2
2025-03-07,DLR_024,Standard,105,1200,126000,1
2025-03-07,DLR_025,Standard,162,1200,194400,2
2025-03-07,DLR_026,Standard,66,1200,79200,3
2025-03-07,DLR_027,Standard,59,1200,70800,0
2025-03-07,DLR_028,Standard,49,1200,58800,3
2025-03-07,DLR_029,Standard,35,1200,42000,2
2025-03-07,DLR_030,Standard,56,1200,67200,1
2025-03-08,DLR_001,Standard,148,1200,177600,2
2025-03-08,DLR_002,Standard,138,1200,165600,1
2025-03-08,DLR_003,Standard,100,1200,120000,1
2025-03-08,DLR_004,Standard,46,1200,55200,3
2025-03-08,DLR_005,Standard,47,1200,56400,3
2025-03-08,DLR_006,Standard,21,1200,25200,1
2025-03-08,DLR_007,Standard,43,1200,51600,0
2025-03-08,DLR_008,Standard,143,1200,171600,2
2025-03-08,DLR_009,Standard,44,1200,52800,3
2025-03-08,DLR_010,Standard,75,1200,90000,1
2025-03-08,DLR_011,Standard,74,1200,88800,3
2025-03-08,DLR_012,Standard,27,1200,32400,0
2025-03-08,DLR_013,Standard,29,1200,34800,0
2025-03-08,DLR_014,Standard,120,1200,144000,0
2025-03-08,DLR_015,Standard,67,1200,80400,1
2025-03-08,DLR_016,Standard,158,1200,189600,1
2025-03-08,DLR_017,Standard,47,1200,56400,3
2025-03-08,DLR_018,Standard,103,1200,123600,1
2025-03-08,DLR_019,Standard,79,1200,94800,3
2025-03-08,DLR_020,Standard,122,1200,146400,1
2025-03-08,DLR_021,Standard,58,1200,69600,3
2025-03-08,DLR_022,Standard,138,1200,165600,0
2025-03-08,DLR_023,Standard,94,1200,112800,2
2025-03-08,DLR_024,Standard,75,1200,90000,2
2025-03-08,DLR_025,Standard,74,1200,88800,0
2025-03-08,DLR_026,Standard,91,1200,109200,1
2025-03-08,DLR_027,Standard,160,1200,192000,2
2025-03-08,DLR_028,Standard,158,1200,189600,3
2025-03-08,DLR_029,Standard,166,1200,199200,0
2025-03-08,DLR_030,Standard,94,1200,112800,0
2025-03-09,DLR_001,Standard,45,1200,54000,0
2025-03-09,DLR_002,Standard,50,1200,60000,3
2025-03-09,DLR_003,Standard,23,1200,27600,3
2025-03-09,DLR_004,Standard,46,1200,55200,1
2025-03-09,DLR_005,Standard,139,1200,166800,2
2025-03-09,DLR_006,Standard,115,1200,138000,0
2025-03-09,DLR_007,Standard,102,1200,122400,0
2025-03-09,DLR_008,Standard,103,1200,123600,1
2025-03-09,DLR_009,Standard,91,1200,109200,0
2025-03-09,DLR_010,Standard,24,1200,28800,0
2025-03-09,DLR_011,Standard,126,1200,151200,3
2025-03-09,DLR_012,Standard,24,1200,28800,2
2025-03-09,DLR_013,Standard,139,1200,166800,3
2025-03-09,DLR_014,Standard,107,1200,128400,2
2025-03-09,DLR_015,Standard,168,1200,201600,0
2025-03-09,DLR_016,Standard,127,1200,152400,3
2025-03-09,DLR_017,Standard,144,1200,172800,2
2025-03-09,DLR_018,Standard,125,1200,150000,3
2025-03-09,DLR_019,Standard,22,1200,26400,0
2025-03-09,DLR_020,Standard,127,1200,152400,3
2025-03-09,DLR_021,Standard,72,1200,86400,0
2025-03-09,DLR_022,Standard,154,1200,184800,0
2025-03-09,DLR_023,Standard,150,1200,180000,2
2025-03-09,DLR_024,Standard,70,1200,84000,0
2025-03-09,DLR_025,Standard,54,1200,64800,3
2025-03-09,DLR_026,Standard,41,1200,49200,3
2025-03-09,DLR_027,Standard,156,1200,187200,0
2025-03-09,DLR_028,Standard,100,1200,120000,0
2025-03-09,DLR_029,Standard,130,1200,156000,0
2025-03-09,DLR_030,Standard,53,1200,63600,0
2025-03-10,DLR_001,Standard,16,1200,19200,2
2025-03-10,DLR_002,Standard,155,1200,186000,2
2025-03-10,DLR_003,Standard,163,1200,195600,2
2025-03-10,DLR_004,Standard,38,1200,45600,2
2025-03-10,DLR_005,Standard,32,1200,38400,3
2025-03-10,DLR_006,Standard,115,1200,138000,3
2025-03-10,DLR_007,Standard,153,1200,183600,0
2025-03-10,DLR_008,Standard,60,1200,72000,1
2025-03-10,DLR_009,Standard,84,1200,100800,2
2025-03-10,DLR_010,Standard,44,1200,52800,3
2025-03-10,DLR_011,Standard,147,1200,176400,3
2025-03-10,DLR_012,Standard,131,1200,157200,2
2025-03-10,DLR_013,Standard,109,1200,130800,3
2025-03-10,DLR_014,Standard,96,1200,115200,1
2025-03-10,DLR_015,Standard,60,1200,72000,1
2025-03-10,DLR_016,Standard,149,1200,178800,2
2025-03-10,DLR_017,Standard,86,1200,103200,2
2025-03-10,DLR_018,Standard,175,1200,210000,0
2025-03-10,DLR_019,Standard,55,1200,66000,0
2025-03-10,DLR_020,Standard,41,1200,49200,2
2025-03-10,DLR_021,Standard,164,1200,196800,0
2025-03-10,DLR_022,Standard,84,1200,100800,3
