date,dealer_id,zone,dealer_type,variant_id,promotion_flag,festive_flag,units_sold,booking_to_delivery_days,model,fuel_type
2025-10-06,DLR027,Central,B,Delta,0,0,0,16,Baleno,CNG
2025-10-06,DLR027,Central,B,LXI,0,0,2,21,Brezza,CNG
2025-10-06,DLR027,Central,B,MT,0,0,1,29,XL6,Diesel
2025-10-06,DLR027,Central,B,Sigma,0,0,1,16,Baleno,Petrol
2025-10-06,DLR027,Central,B,VXI,0,0,1,16,WagonR,Diesel
2025-10-06,DLR027,Central,B,ZXI,0,0,1,12,Eeco,CNG
2025-10-06,DLR028,Central,B,AGS,0,0,0,5,Baleno,CNG
2025-10-06,DLR028,Central,B,AT,0,0,2,12,Eeco,CNG
2025-10-06,DLR028,Central,B,Alpha,0,0,0,14,Baleno,CNG
2025-10-06,DLR028,Central,B,Delta,0,0,1,6,WagonR,Petrol
2025-10-06,DLR028,Central,B,LXI,0,0,2,17,Jimny,Diesel
2025-10-06,DLR028,Central,B,MT,0,0,0,5,Baleno,CNG
2025-10-06,DLR028,Central,B,Sigma,0,0,0,15,Baleno,Diesel
2025-10-06,DLR028,Central,B,VXI,0,0,0,5,Baleno,CNG
2025-10-06,DLR028,Central,B,ZXI,0,0,1,24,Brezza,Petrol
2025-10-06,DLR029,Central,C,AGS,0,0,0,9,Baleno,CNG
2025-10-06,DLR029,Central,C,AT,0,0,2,17,Jimny,Diesel
2025-10-06,DLR029,Central,C,Alpha,0,0,0,13,Baleno,CNG
2025-10-06,DLR029,Central,C,Delta,0,0,1,23,Dzire,Petrol
2025-10-06,DLR029,Central,C,LXI,0,0,0,14,Baleno,CNG
2025-10-06,DLR029,Central,C,MT,0,0,1,19,WagonR,CNG
2025-10-06,DLR029,Central,C,Sigma,0,0,0,9,Baleno,CNG
2025-10-06,DLR029,Central,C,VXI,0,0,0,3,Baleno,CNG
2025-10-06,DLR029,Central,C,ZXI,0,0,0,5,Baleno,CNG
2025-10-06,DLR030,South,B,AGS,0,0,1,30,Brezza,Petrol
2025-10-06,DLR030,South,B,AT,0,0,0,11,Baleno,Diesel
2025-10-06,DLR030,South,B,Alpha,0,0,2,17,Brezza,Diesel
2025-10-06,DLR030,South,B,Delta,0,0,3,12,Baleno,Petrol
2025-10-06,DLR030,South,B,LXI,0,0,0,8,Baleno,CNG
2025-10-06,DLR030,South,B,MT,0,0,2,19,Brezza,Petrol
2025-10-06,DLR030,South,B,Sigma,0,0,2,18,Baleno,CNG
2025-10-06,DLR030,South,B,VXI,0,0,1,31,Brezza,Petrol
2025-10-06,DLR030,South,B,ZXI,0,0,0,12,Baleno,CNG
2025-10-07,DLR001,South,A,AGS,0,0,0,14,Baleno,CNG
2025-10-07,DLR001,South,A,AT,0,0,1,20,Brezza,Diesel
2025-10-07,DLR001,South,A,Alpha,0,0,0,9,Baleno,CNG
2025-10-07,DLR001,South,A,Delta,0,0,1,21,Eeco,Petrol
2025-10-07,DLR001,South,A,LXI,0,0,4,10,Baleno,Diesel
2025-10-07,DLR001,South,A,MT,0,0,4,21,Baleno,Petrol
2025-10-07,DLR001,South,A,Sigma,0,0,1,10,Baleno,Petrol
2025-10-07,DLR001,South,A,VXI,0,0,3,28,Brezza,Diesel
2025-10-07,DLR001,South,A,ZXI,0,0,0,10,Baleno,CNG
2025-10-07,DLR002,South,B,AGS,0,0,1,34,Brezza,Diesel
2025-10-07,DLR002,South,B,AT,0,0,1,11,Dzire,Petrol
2025-10-07,DLR002,South,B,Alpha,0,0,2,24,Baleno,CNG
2025-10-07,DLR002,South,B,Delta,0,0,0,10,Baleno,Diesel
2025-10-07,DLR002,South,B,LXI,0,0,2,14,Brezza,Petrol
2025-10-07,DLR002,South,B,MT,0,0,3,13,Brezza,CNG
2025-10-07,DLR002,South,B,Sigma,0,0,1,14,WagonR,CNG
2025-10-07,DLR002,South,B,VXI,0,0,3,12,Swift,Diesel
2025-10-07,DLR002,South,B,ZXI,0,0,2,16,WagonR,Diesel
2025-10-07,DLR003,South,B,AGS,0,0,2,7,Swift,Diesel
2025-10-07,DLR003,South,B,AT,0,0,0,11,Baleno,CNG
2025-10-07,DLR003,South,B,Alpha,0,0,2,4,Baleno,CNG
2025-10-07,DLR003,South,B,Delta,0,0,0,8,Baleno,Diesel
2025-10-07,DLR003,South,B,LXI,0,0,3,27,Swift,Petrol
2025-10-07,DLR003,South,B,MT,0,0,2,10,Dzire,Petrol
2025-10-07,DLR003,South,B,Sigma,0,0,0,11,Baleno,CNG
2025-10-07,DLR003,South,B,VXI,0,0,5,20,Brezza,Petrol
2025-10-07,DLR003,South,B,ZXI,0,0,1,22,XL6,Petrol
2025-10-07,DLR004,South,A,AGS,0,0,1,23,Dzire,Petrol
2025-10-07,DLR004,South,A,AT,0,0,2,16,Eeco,CNG
2025-10-07,DLR004,South,A,Alpha,0,0,2,8,Baleno,CNG
2025-10-07,DLR004,South,A,Delta,0,0,4,6,Dzire,CNG
2025-10-07,DLR004,South,A,LXI,0,0,2,7,Swift,Petrol
2025-10-07,DLR004,South,A,MT,0,0,2,18,Dzire,Petrol
2025-10-07,DLR004,South,A,Sigma,0,0,3,23,Dzire,Petrol
2025-10-07,DLR004,South,A,VXI,0,0,2,10,Baleno,Diesel
2025-10-07,DLR004,South,A,ZXI,0,0,0,5,Baleno,CNG
2025-10-07,DLR005,South,C,AGS,0,0,0,7,Baleno,CNG
2025-10-07,DLR005,South,C,AT,0,0,0,12,Baleno,CNG
2025-10-07,DLR005,South,C,Alpha,0,0,0,7,Baleno,CNG
2025-10-07,DLR005,South,C,Delta,0,0,1,23,Brezza,CNG
2025-10-07,DLR005,South,C,LXI,0,0,0,4,Baleno,CNG
2025-10-07,DLR005,South,C,MT,0,0,1,23,Dzire,Petrol
2025-10-07,DLR005,South,C,Sigma,0,0,0,12,Baleno,CNG
2025-10-07,DLR005,South,C,VXI,0,0,0,8,Baleno,CNG
2025-10-07,DLR005,South,C,ZXI,0,0,1,24,WagonR,Petrol
2025-10-07,DLR006,South,A,AGS,0,0,0,8,Baleno,CNG
2025-10-07,DLR006,South,A,AT,0,0,3,16,XL6,Diesel
2025-10-07,DLR006,South,A,Alpha,0,0,4,14,Eeco,Petrol
2025-10-07,DLR006,South,A,Delta,0,0,0,10,Baleno,CNG
2025-10-07,DLR006,South,A,LXI,0,0,3,26,Baleno,CNG
2025-10-07,DLR006,South,A,MT,0,0,3,6,Baleno,Diesel
2025-10-07,DLR006,South,A,Sigma,0,0,2,16,Swift,CNG
2025-10-07,DLR006,South,A,VXI,0,0,2,18,Brezza,CNG
2025-10-07,DLR006,South,A,ZXI,0,0,1,27,Baleno,Petrol
2025-10-07,DLR007,South,B,AGS,0,0,0,7,Baleno,CNG
2025-10-07,DLR007,South,B,AT,0,0,0,9,Baleno,CNG
2025-10-07,DLR007,South,B,Alpha,0,0,2,20,Jimny,CNG
2025-10-07,DLR007,South,B,Delta,0,0,2,23,Brezza,Petrol
2025-10-07,DLR007,South,B,LXI,0,0,2,35,XL6,Petrol
2025-10-07,DLR007,South,B,MT,0,0,0,4,Baleno,CNG
2025-10-07,DLR007,South,B,Sigma,0,0,2,25,Dzire,Petrol
2025-10-07,DLR007,South,B,VXI,0,0,2,8,Dzire,CNG
2025-10-07,DLR007,South,B,ZXI,0,0,0,7,Baleno,CNG
2025-10-07,DLR008,South,B,AGS,0,0,0,13,Baleno,CNG
2025-10-07,DLR008,South,B,AT,0,0,0,5,Baleno,CNG
2025-10-07,DLR008,South,B,Alpha,0,0,0,7,Baleno,CNG
2025-10-07,DLR008,South,B,Delta,0,0,1,19,XL6,Petrol
2025-10-07,DLR008,South,B,LXI,0,0,2,33,Fronx,Diesel
2025-10-07,DLR008,South,B,MT,0,0,1,15,Dzire,Diesel
2025-10-07,DLR008,South,B,Sigma,0,0,2,8,Baleno,CNG
2025-10-07,DLR008,South,B,VXI,0,0,4,11,Eeco,CNG
2025-10-07,DLR008,South,B,ZXI,0,0,2,23,Brezza,Diesel
2025-10-07,DLR009,West,A,AGS,0,0,4,25,Brezza,Petrol
2025-10-07,DLR009,West,A,AT,0,0,2,15,Swift,Petrol
2025-10-07,DLR009,West,A,Alpha,0,0,2,9,Baleno,Petrol
2025-10-07,DLR009,West,A,Delta,0,0,3,9,Dzire,Petrol
2025-10-07,DLR009,West,A,LXI,0,0,3,14,Dzire,Petrol
2025-10-07,DLR009,West,A,MT,0,0,2,13,Jimny,Diesel
2025-10-07,DLR009,West,A,Sigma,0,0,3,7,Baleno,Diesel
2025-10-07,DLR009,West,A,VXI,0,0,0,14,Baleno,CNG
2025-10-07,DLR009,West,A,ZXI,0,0,1,34,Fronx,Petrol
2025-10-07,DLR010,West,A,AGS,0,0,0,14,Baleno,Diesel
2025-10-07,DLR010,West,A,AT,0,0,1,6,Baleno,Petrol
2025-10-07,DLR010,West,A,Alpha,0,0,4,33,Fronx,Petrol
2025-10-07,DLR010,West,A,Delta,0,0,7,24,Baleno,Petrol
2025-10-07,DLR010,West,A,LXI,0,0,5,12,Baleno,Petrol
2025-10-07,DLR010,West,A,MT,0,0,1,11,Eeco,CNG
2025-10-07,DLR010,West,A,Sigma,0,0,3,12,Fronx,Petrol
2025-10-07,DLR010,West,A,VXI,0,0,6,15,Brezza,Petrol
2025-10-07,DLR010,West,A,ZXI,0,0,3,19,Baleno,CNG
2025-10-07,DLR011,West,B,AGS,0,0,1,20,Dzire,CNG
2025-10-07,DLR011,West,B,AT,0,0,2,13,Eeco,Petrol
2025-10-07,DLR011,West,B,Alpha,0,0,2,13,Brezza,Petrol
2025-10-07,DLR011,West,B,Delta,0,0,0,14,Baleno,Diesel
2025-10-07,DLR011,West,B,LXI,0,0,0,9,Baleno,CNG
2025-10-07,DLR011,West,B,MT,0,0,0,15,Baleno,CNG
2025-10-07,DLR011,West,B,Sigma,0,0,0,6,Baleno,CNG
2025-10-07,DLR011,West,B,VXI,0,0,6,11,Jimny,Diesel
2025-10-07,DLR011,West,B,ZXI,0,0,0,14,Baleno,CNG
2025-10-07,DLR012,West,A,AGS,0,0,0,9,Baleno,Diesel
2025-10-07,DLR012,West,A,AT,0,0,2,13,Dzire,CNG
2025-10-07,DLR012,West,A,Alpha,0,0,3,32,Fronx,Petrol
2025-10-07,DLR012,West,A,Delta,0,0,1,25,Fronx,Petrol
2025-10-07,DLR012,West,A,LXI,0,0,3,17,Baleno,Petrol
2025-10-07,DLR012,West,A,MT,0,0,0,8,Baleno,CNG
2025-10-07,DLR012,West,A,Sigma,0,0,4,31,Fronx,Petrol
2025-10-07,DLR012,West,A,VXI,0,0,8,7,Swift,Petrol
2025-10-07,DLR012,West,A,ZXI,0,0,2,24,Dzire,Petrol
2025-10-07,DLR013,West,B,AGS,0,0,1,18,Fronx,Petrol
2025-10-07,DLR013,West,B,AT,0,0,1,15,Eeco,Petrol
2025-10-07,DLR013,West,B,Alpha,0,0,0,12,Baleno,CNG
2025-10-07,DLR013,West,B,Delta,0,0,2,28,Brezza,Petrol
2025-10-07,DLR013,West,B,LXI,0,0,2,14,Swift,Petrol
2025-10-07,DLR013,West,B,MT,0,0,0,13,Baleno,CNG
2025-10-07,DLR013,West,B,Sigma,0,0,1,8,WagonR,Petrol
2025-10-07,DLR013,West,B,VXI,0,0,1,22,Jimny,Petrol
2025-10-07,DLR013,West,B,ZXI,0,0,1,28,Fronx,Petrol
2025-10-07,DLR014,North,A,AGS,0,0,3,28,Fronx,Petrol
2025-10-07,DLR014,North,A,AT,0,0,1,14,WagonR,Petrol
2025-10-07,DLR014,North,A,Alpha,0,0,2,15,Dzire,Petrol
2025-10-07,DLR014,North,A,Delta,0,0,5,36,Jimny,Diesel
2025-10-07,DLR014,North,A,LXI,0,0,3,8,Dzire,CNG
2025-10-07,DLR014,North,A,MT,0,0,2,7,Swift,Diesel
2025-10-07,DLR014,North,A,Sigma,0,0,5,19,XL6,Petrol
2025-10-07,DLR014,North,A,VXI,0,0,4,22,Baleno,Petrol
2025-10-07,DLR014,North,A,ZXI,0,0,3,7,Baleno,Petrol
2025-10-07,DLR015,North,C,AGS,0,0,0,10,Baleno,CNG
2025-10-07,DLR015,North,C,AT,0,0,2,20,Baleno,Petrol
2025-10-07,DLR015,North,C,Alpha,0,0,0,11,Baleno,CNG
2025-10-07,DLR015,North,C,Delta,0,0,1,16,Brezza,Diesel
2025-10-07,DLR015,North,C,LXI,0,0,0,10,Baleno,CNG
2025-10-07,DLR015,North,C,MT,0,0,0,7,Baleno,CNG
2025-10-07,DLR015,North,C,Sigma,0,0,1,8,Baleno,Petrol
2025-10-07,DLR015,North,C,VXI,0,0,0,5,Baleno,CNG
2025-10-07,DLR015,North,C,ZXI,0,0,1,12,Baleno,Petrol
2025-10-07,DLR016,North,A,AGS,0,0,1,30,Brezza,Petrol
2025-10-07,DLR016,North,A,AT,0,0,4,8,Swift,Diesel
2025-10-07,DLR016,North,A,Alpha,0,0,5,7,Eeco,CNG
2025-10-07,DLR016,North,A,Delta,0,0,3,11,Dzire,Petrol
2025-10-07,DLR016,North,A,LXI,0,0,2,23,Brezza,Diesel
2025-10-07,DLR016,North,A,MT,0,0,5,35,Brezza,Petrol
2025-10-07,DLR016,North,A,Sigma,0,0,1,20,Jimny,Petrol
2025-10-07,DLR016,North,A,VXI,0,0,1,16,Swift,Diesel
2025-10-07,DLR016,North,A,ZXI,0,0,1,20,Dzire,Petrol
2025-10-07,DLR017,North,A,AGS,0,0,1,4,Swift,Petrol
2025-10-07,DLR017,North,A,AT,0,0,7,11,Dzire,Petrol
2025-10-07,DLR017,North,A,Alpha,0,0,2,13,Baleno,Petrol
2025-10-07,DLR017,North,A,Delta,0,0,2,23,Baleno,Petrol
2025-10-07,DLR017,North,A,LXI,0,0,5,23,Jimny,Diesel
2025-10-07,DLR017,North,A,MT,0,0,4,3,Eeco,Petrol
2025-10-07,DLR017,North,A,Sigma,0,0,2,6,Dzire,CNG
2025-10-07,DLR017,North,A,VXI,0,0,0,12,Baleno,CNG
2025-10-07,DLR017,North,A,ZXI,0,0,1,20,Fronx,Petrol
2025-10-07,DLR018,North,B,AGS,0,0,1,15,Swift,Diesel
2025-10-07,DLR018,North,B,AT,0,0,1,17,WagonR,CNG
2025-10-07,DLR018,North,B,Alpha,0,0,1,13,Baleno,Petrol
2025-10-07,DLR018,North,B,Delta,0,0,2,4,Eeco,CNG
2025-10-07,DLR018,North,B,LXI,0,0,1,13,Eeco,CNG
2025-10-07,DLR018,North,B,MT,0,0,3,22,Baleno,Petrol
2025-10-07,DLR018,North,B,Sigma,0,0,0,16,Baleno,CNG
2025-10-07,DLR018,North,B,VXI,0,0,0,9,Baleno,CNG
2025-10-07,DLR018,North,B,ZXI,0,0,0,7,Baleno,CNG
2025-10-07,DLR019,North,B,AGS,0,0,2,24,Jimny,CNG
2025-10-07,DLR019,North,B,AT,0,0,0,5,Baleno,CNG
2025-10-07,DLR019,North,B,Alpha,0,0,1,18,Baleno,Petrol
2025-10-07,DLR019,North,B,Delta,0,0,0,18,Baleno,CNG
2025-10-07,DLR019,North,B,LXI,0,0,1,22,Eeco,Petrol
2025-10-07,DLR019,North,B,MT,0,0,2,23,Brezza,CNG
2025-10-07,DLR019,North,B,Sigma,0,0,3,19,Brezza,Petrol
2025-10-07,DLR019,North,B,VXI,0,0,1,11,Baleno,Diesel
2025-10-07,DLR019,North,B,ZXI,0,0,0,6,Baleno,CNG
2025-10-07,DLR020,North,C,AGS,0,0,1,14,Dzire,Diesel
2025-10-07,DLR020,North,C,AT,0,0,1,28,Fronx,Petrol
2025-10-07,DLR020,North,C,Alpha,0,0,0,16,Baleno,CNG
2025-10-07,DLR020,North,C,Delta,0,0,0,3,Baleno,CNG
2025-10-07,DLR020,North,C,LXI,0,0,1,23,Brezza,CNG
2025-10-07,DLR020,North,C,MT,0,0,1,18,Baleno,Petrol
2025-10-07,DLR020,North,C,Sigma,0,0,1,7,WagonR,CNG
2025-10-07,DLR020,North,C,VXI,0,0,0,10,Baleno,Diesel
2025-10-07,DLR020,North,C,ZXI,0,0,0,17,Baleno,CNG
2025-10-07,DLR021,East,A,AGS,0,0,0,11,Baleno,CNG
2025-10-07,DLR021,East,A,AT,0,0,0,6,Baleno,CNG
2025-10-07,DLR021,East,A,Alpha,0,0,1,20,Baleno,Petrol
2025-10-07,DLR021,East,A,Delta,0,0,1,12,Baleno,CNG
2025-10-07,DLR021,East,A,LXI,0,0,1,12,Baleno,Diesel
2025-10-07,DLR021,East,A,MT,0,0,1,9,Baleno,Diesel
2025-10-07,DLR021,East,A,Sigma,0,0,6,17,Fronx,Petrol
2025-10-07,DLR021,East,A,VXI,0,0,8,23,Brezza,Diesel
2025-10-07,DLR021,East,A,ZXI,0,0,3,30,Brezza,Petrol
2025-10-07,DLR022,East,C,AGS,0,0,1,10,Baleno,CNG
2025-10-07,DLR022,East,C,AT,0,0,1,18,WagonR,Petrol
2025-10-07,DLR022,East,C,Alpha,0,0,0,8,Baleno,CNG
2025-10-07,DLR022,East,C,Delta,0,0,1,19,Swift,Petrol
2025-10-07,DLR022,East,C,LXI,0,0,2,25,Fronx,Petrol
2025-10-07,DLR022,East,C,MT,0,0,0,14,Baleno,CNG
2025-10-07,DLR022,East,C,Sigma,0,0,2,20,Baleno,Diesel
2025-10-07,DLR022,East,C,VXI,0,0,1,32,Brezza,Petrol
2025-10-07,DLR022,East,C,ZXI,0,0,1,17,Baleno,Petrol
2025-10-07,DLR023,East,B,AGS,0,0,2,14,Dzire,Petrol
2025-10-07,DLR023,East,B,AT,0,0,0,5,Baleno,CNG
2025-10-07,DLR023,East,B,Alpha,0,0,1,18,WagonR,CNG
2025-10-07,DLR023,East,B,Delta,0,0,0,14,Baleno,CNG
2025-10-07,DLR023,East,B,LXI,0,0,1,6,WagonR,Petrol
2025-10-07,DLR023,East,B,MT,0,0,1,20,WagonR,CNG
2025-10-07,DLR023,East,B,Sigma,0,0,2,18,Eeco,Diesel
2025-10-07,DLR023,East,B,VXI,0,0,2,19,Brezza,Petrol
2025-10-07,DLR023,East,B,ZXI,0,0,0,8,Baleno,CNG
2025-10-07,DLR024,East,B,AGS,0,0,1,11,XL6,Petrol
2025-10-07,DLR024,East,B,AT,0,0,1,10,Fronx,Petrol
2025-10-07,DLR024,East,B,Alpha,0,0,0,6,Baleno,CNG
2025-10-07,DLR024,East,B,Delta,0,0,0,9,Baleno,CNG
2025-10-07,DLR024,East,B,LXI,0,0,0,17,Baleno,CNG
2025-10-07,DLR024,East,B,MT,0,0,0,13,Baleno,CNG
2025-10-07,DLR024,East,B,Sigma,0,0,1,26,Brezza,Petrol
2025-10-07,DLR024,East,B,VXI,0,0,2,19,Eeco,CNG
2025-10-07,DLR024,East,B,ZXI,0,0,1,33,Jimny,Petrol
2025-10-07,DLR025,East,B,AGS,0,0,1,6,Baleno,Petrol
2025-10-07,DLR025,East,B,AT,0,0,0,13,Baleno,Diesel
2025-10-07,DLR025,East,B,Alpha,0,0,2,31,Brezza,Petrol
2025-10-07,DLR025,East,B,Delta,0,0,2,8,Swift,Diesel
2025-10-07,DLR025,East,B,LXI,0,0,2,16,Jimny,CNG
2025-10-07,DLR025,East,B,MT,0,0,0,16,Baleno,CNG
2025-10-07,DLR025,East,B,Sigma,0,0,1,11,Baleno,Petrol
2025-10-07,DLR025,East,B,VXI,0,0,2,6,Baleno,Diesel
2025-10-07,DLR025,East,B,ZXI,0,0,2,24,Brezza,CNG
2025-10-07,DLR026,East,C,AGS,0,0,2,23,Brezza,Petrol
2025-10-07,DLR026,East,C,AT,0,0,1,32,Brezza,Diesel
2025-10-07,DLR026,East,C,Alpha,0,0,0,15,Baleno,CNG
2025-10-07,DLR026,East,C,Delta,0,0,0,19,Baleno,CNG
2025-10-07,DLR026,East,C,LXI,0,0,1,17,Brezza,Petrol
2025-10-07,DLR026,East,C,MT,0,0,1,21,Eeco,Petrol
2025-10-07,DLR026,East,C,Sigma,0,0,0,8,Baleno,CNG
2025-10-07,DLR026,East,C,VXI,0,0,1,23,Jimny,Petrol
2025-10-07,DLR026,East,C,ZXI,0,0,0,7,Baleno,CNG
2025-10-07,DLR027,Central,B,AGS,0,0,1,24,Brezza,Petrol
2025-10-07,DLR027,Central,B,AT,0,0,3,12,Baleno,CNG
2025-10-07,DLR027,Central,B,Alpha,0,0,1,18,Dzire,Petrol
2025-10-07,DLR027,Central,B,Delta,0,0,2,29,Fronx,Diesel
2025-10-07,DLR027,Central,B,LXI,0,0,1,36,Brezza,Diesel
2025-10-07,DLR027,Central,B,MT,0,0,2,19,Dzire,Diesel
2025-10-07,DLR027,Central,B,Sigma,0,0,1,13,Baleno,Petrol
2025-10-07,DLR027,Central,B,VXI,0,0,2,25,Dzire,CNG
2025-10-07,DLR027,Central,B,ZXI,0,0,1,13,Baleno,Petrol
2025-10-07,DLR028,Central,B,AGS,0,0,0,16,Baleno,CNG
2025-10-07,DLR028,Central,B,AT,0,0,2,20,Dzire,CNG
2025-10-07,DLR028,Central,B,Alpha,0,0,1,14,Dzire,Petrol
2025-10-07,DLR028,Central,B,Delta,0,0,1,13,Baleno,CNG
2025-10-07,DLR028,Central,B,LXI,0,0,0,16,Baleno,CNG
2025-10-07,DLR028,Central,B,MT,0,0,2,7,Baleno,Petrol
2025-10-07,DLR028,Central,B,Sigma,0,0,0,18,Baleno,CNG
2025-10-07,DLR028,Central,B,VXI,0,0,2,10,Dzire,Petrol
2025-10-07,DLR028,Central,B,ZXI,0,0,0,10,Baleno,CNG
2025-10-07,DLR029,Central,C,AGS,0,0,0,13,Baleno,CNG
2025-10-07,DLR029,Central,C,AT,0,0,0,14,Baleno,CNG
2025-10-07,DLR029,Central,C,Alpha,0,0,0,19,Baleno,CNG
2025-10-07,DLR029,Central,C,Delta,0,0,1,14,Fronx,Diesel
2025-10-07,DLR029,Central,C,LXI,0,0,1,20,Jimny,Petrol
2025-10-07,DLR029,Central,C,MT,0,0,0,14,Baleno,CNG
2025-10-07,DLR029,Central,C,Sigma,0,0,1,14,Swift,Diesel
2025-10-07,DLR029,Central,C,VXI,0,0,1,12,Brezza,Diesel
2025-10-07,DLR029,Central,C,ZXI,0,0,0,20,Baleno,CNG
2025-10-07,DLR030,South,B,AGS,0,0,0,8,Baleno,CNG
2025-10-07,DLR030,South,B,AT,0,0,0,7,Baleno,CNG
2025-10-07,DLR030,South,B,Alpha,0,0,0,6,Baleno,CNG
2025-10-07,DLR030,South,B,Delta,0,0,2,21,Baleno,Diesel
2025-10-07,DLR030,South,B,LXI,0,0,3,23,Baleno,Petrol
2025-10-07,DLR030,South,B,MT,0,0,2,28,Jimny,Petrol
2025-10-07,DLR030,South,B,Sigma,0,0,1,12,Baleno,Petrol
2025-10-07,DLR030,South,B,VXI,0,0,2,22,Dzire,Diesel
2025-10-07,DLR030,South,B,ZXI,0,0,1,21,Fronx,Petrol
2025-10-08,DLR001,South,A,AGS,0,0,2,28,Dzire,CNG
2025-10-08,DLR001,South,A,AT,0,0,3,19,Baleno,Petrol
2025-10-08,DLR001,South,A,Alpha,0,0,2,10,Dzire,Petrol
2025-10-08,DLR001,South,A,Delta,0,0,1,11,Swift,Petrol
2025-10-08,DLR001,South,A,LXI,0,0,4,9,Brezza,Diesel
2025-10-08,DLR001,South,A,MT,0,0,1,14,Fronx,CNG
2025-10-08,DLR001,South,A,Sigma,0,0,2,26,Baleno,Diesel
2025-10-08,DLR001,South,A,VXI,0,0,7,19,Swift,Petrol
2025-10-08,DLR001,South,A,ZXI,0,0,1,29,Jimny,Petrol
2025-10-08,DLR002,South,B,AGS,0,0,0,9,Baleno,CNG
2025-10-08,DLR002,South,B,AT,0,0,2,20,Dzire,Petrol
2025-10-08,DLR002,South,B,Alpha,0,0,1,12,Eeco,Petrol
2025-10-08,DLR002,South,B,Delta,0,0,0,18,Baleno,CNG
2025-10-08,DLR002,South,B,LXI,0,0,3,28,Fronx,Diesel
2025-10-08,DLR002,South,B,MT,0,0,2,39,Fronx,Petrol
2025-10-08,DLR002,South,B,Sigma,0,0,2,8,WagonR,CNG
2025-10-08,DLR002,South,B,VXI,0,0,3,19,Brezza,Petrol
2025-10-08,DLR002,South,B,ZXI,0,0,3,12,Dzire,Petrol
2025-10-08,DLR003,South,B,AGS,0,0,4,14,Jimny,Petrol
2025-10-08,DLR003,South,B,AT,0,0,2,18,Fronx,Petrol
2025-10-08,DLR003,South,B,Alpha,0,0,0,8,Baleno,CNG
2025-10-08,DLR003,South,B,Delta,0,0,1,22,Eeco,CNG
2025-10-08,DLR003,South,B,LXI,0,0,1,20,Jimny,Petrol
2025-10-08,DLR003,South,B,MT,0,0,1,11,Swift,Diesel
2025-10-08,DLR003,South,B,Sigma,0,0,1,18,Baleno,Petrol
2025-10-08,DLR003,South,B,VXI,0,0,8,13,Eeco,Petrol
2025-10-08,DLR003,South,B,ZXI,0,0,0,9,Baleno,CNG
2025-10-08,DLR004,South,A,AGS,0,0,2,18,Baleno,Diesel
2025-10-08,DLR004,South,A,AT,0,0,3,24,Eeco,Petrol
2025-10-08,DLR004,South,A,Alpha,0,0,2,12,Swift,Petrol
2025-10-08,DLR004,South,A,Delta,0,0,4,12,Dzire,Petrol
2025-10-08,DLR004,South,A,LXI,0,0,1,16,Dzire,Diesel
2025-10-08,DLR004,South,A,MT,0,0,3,18,Dzire,Petrol
2025-10-08,DLR004,South,A,Sigma,0,0,4,20,XL6,Petrol
2025-10-08,DLR004,South,A,VXI,0,0,6,21,Baleno,Petrol
2025-10-08,DLR004,South,A,ZXI,0,0,2,15,Eeco,Petrol
2025-10-08,DLR005,South,C,AGS,0,0,1,18,Swift,Diesel
2025-10-08,DLR005,South,C,AT,0,0,0,9,Baleno,CNG
2025-10-08,DLR005,South,C,Alpha,0,0,1,8,Eeco,Petrol
2025-10-08,DLR005,South,C,Delta,0,0,1,14,Eeco,Petrol
2025-10-08,DLR005,South,C,LXI,0,0,1,19,Eeco,Petrol
2025-10-08,DLR005,South,C,MT,0,0,1,15,WagonR,CNG
2025-10-08,DLR005,South,C,Sigma,0,0,2,24,Baleno,CNG
2025-10-08,DLR005,South,C,VXI,0,0,1,14,XL6,Petrol
2025-10-08,DLR005,South,C,ZXI,0,0,0,6,Baleno,Diesel
2025-10-08,DLR006,South,A,AGS,0,0,1,24,Swift,Diesel
2025-10-08,DLR006,South,A,AT,0,0,1,21,Dzire,Petrol
2025-10-08,DLR006,South,A,Alpha,0,0,0,6,Baleno,Diesel
2025-10-08,DLR006,South,A,Delta,0,0,3,13,Brezza,Diesel
2025-10-08,DLR006,South,A,LXI,0,0,1,19,Brezza,CNG
2025-10-08,DLR006,South,A,MT,0,0,1,19,WagonR,Diesel
2025-10-08,DLR006,South,A,Sigma,0,0,3,14,Dzire,CNG
2025-10-08,DLR006,South,A,VXI,0,0,3,18,Jimny,Petrol
2025-10-08,DLR006,South,A,ZXI,0,0,1,13,Baleno,Diesel
2025-10-08,DLR007,South,B,AGS,0,0,1,9,Swift,Diesel
2025-10-08,DLR007,South,B,AT,0,0,0,4,Baleno,CNG
2025-10-08,DLR007,South,B,Alpha,0,0,0,11,Baleno,CNG
2025-10-08,DLR007,South,B,Delta,0,0,3,5,Baleno,Petrol
2025-10-08,DLR007,South,B,LXI,0,0,3,14,Eeco,Petrol
2025-10-08,DLR007,South,B,MT,0,0,1,14,XL6,CNG
2025-10-08,DLR007,South,B,Sigma,0,0,3,11,Baleno,Petrol
2025-10-08,DLR007,South,B,VXI,0,0,5,12,Swift,Diesel
2025-10-08,DLR007,South,B,ZXI,0,0,1,27,WagonR,Petrol
2025-10-08,DLR008,South,B,AGS,0,0,2,13,Brezza,Petrol
2025-10-08,DLR008,South,B,AT,0,0,1,13,Fronx,Diesel
2025-10-08,DLR008,South,B,Alpha,0,0,0,12,Baleno,CNG
