Transaction_ID,Date,Dealer_ID,Warehouse_ID,Part_Number,System_Suggested_Qty,Manager_Modified_Qty,Fulfillment_Status,Priority_Flag
SOQ00034621,2025-04-01,DLR021,WH004,99000M76830,0,0,Not Needed,Normal
SOQ00034622,2025-05-21,DLR025,WH004,3835632,0,0,Not Needed,Medium
SOQ00034623,2025-03-03,DLR010,WH002,3836742,0,0,Not Needed,Normal
SOQ00034624,2025-02-13,DLR009,WH002,5M052668,5,4,Fulfilled,Normal
SOQ00034625,2025-09-20,DLR028,WH005,990J0M82996,0,0,Not Needed,Normal
SOQ00034626,2025-05-20,DLR025,WH004,99000M99178,0,0,Not Needed,Normal
SOQ00034627,2025-02-05,DLR018,WH003,38271272,20,18,Fulfilled,Normal
SOQ00034628,2025-02-11,DLR022,WH004,4864419,0,0,Not Needed,Normal
SOQ00034629,2025-01-30,DLR018,WH003,13760072,0,0,Not Needed,Normal
SOQ00034630,2025-04-28,DLR022,WH004,990J0M76223,0,0,Not Needed,Normal
SOQ00034631,2025-08-11,DLR007,WH001,99000M23493,0,0,Not Needed,Normal
SOQ00034632,2025-10-30,DLR013,WH002,95129982,20,23,Fulfilled,Normal
SOQ00034633,2025-05-15,DLR020,WH003,17623760,0,0,Not Needed,Normal
SOQ00034634,2025-01-07,DLR014,WH003,3E065409,0,0,Not Needed,Normal
SOQ00034635,2025-01-12,DLR010,WH002,4866401,0,0,Not Needed,Normal
SOQ00034636,2025-06-03,DLR005,WH001,990J0M19200,0,0,Not Needed,Medium
SOQ00034637,2025-07-20,DLR024,WH004,990J0M47212,0,0,Not Needed,Normal
SOQ00034638,2025-07-11,DLR029,WH005,42154859,0,0,Not Needed,Normal
SOQ00034639,2025-03-25,DLR011,WH002,4867986,80,77,Fulfilled,Normal
SOQ00034640,2025-03-09,DLR027,WH005,5M014470,5,5,Fulfilled,Normal
SOQ00034641,2025-07-15,DLR025,WH004,165166358,0,0,Not Needed,Normal
SOQ00034642,2025-12-03,DLR001,WH001,5M083770,0,0,Not Needed,Normal
SOQ00034643,2025-03-05,DLR017,WH003,99000M79319,0,0,Not Needed,Normal
SOQ00034644,2025-03-22,DLR022,WH004,990J0M93620,0,0,Not Needed,Normal
SOQ00034645,2025-02-18,DLR022,WH004,38210281,0,0,Not Needed,Normal
SOQ00034646,2025-04-23,DLR008,WH001,99160192,0,0,Not Needed,Normal
SOQ00034647,2025-10-30,DLR014,WH003,990J0M46224,0,0,Not Needed,Normal
SOQ00034648,2025-03-25,DLR012,WH002,99000M86682,200,202,Fulfilled,Normal
SOQ00034649,2025-07-11,DLR023,WH004,99000M61097,200,202,Pending,Normal
SOQ00034650,2025-01-11,DLR024,WH004,99000M93026,0,0,Not Needed,Normal
SOQ00034651,2025-09-19,DLR006,WH001,3E083297,0,0,Not Needed,Normal
SOQ00034652,2025-11-25,DLR020,WH003,4869915,0,0,Not Needed,Normal
SOQ00034653,2025-09-25,DLR006,WH001,3E086329,0,0,Not Needed,Normal
SOQ00034654,2025-10-28,DLR030,WH001,990J0M88411,0,0,Not Needed,Normal
SOQ00034655,2025-08-04,DLR006,WH001,99000M91690,0,0,Not Needed,Normal
SOQ00034656,2025-01-23,DLR010,WH002,99000M62602,0,0,Not Needed,Normal
SOQ00034657,2025-08-16,DLR017,WH003,165383097,0,0,Not Needed,Normal
SOQ00034658,2025-08-27,DLR006,WH001,1120023467,5,3,Pending,High
SOQ00034659,2025-07-02,DLR030,WH001,34291537,20,19,Pending,Normal
SOQ00034660,2025-11-20,DLR010,WH002,4868546,0,0,Not Needed,Normal
SOQ00034661,2025-09-11,DLR028,WH005,990J0M92197,0,0,Not Needed,Normal
SOQ00034662,2025-09-05,DLR027,WH005,99149974,0,0,Not Needed,Normal
SOQ00034663,2025-05-30,DLR020,WH003,95185717,0,0,Not Needed,Normal
SOQ00034664,2025-04-06,DLR021,WH004,137429670,0,0,Not Needed,Normal
SOQ00034665,2025-03-24,DLR012,WH002,99000M79919,200,197,Fulfilled,Normal
SOQ00034666,2025-03-10,DLR026,WH004,3865820,0,0,Not Needed,Normal
SOQ00034667,2025-05-27,DLR014,WH003,990J0M56189,200,197,Fulfilled,Normal
SOQ00034668,2025-10-11,DLR006,WH001,990J0M27674,0,0,Not Needed,Normal
SOQ00034669,2025-10-06,DLR017,WH003,99000M49125,0,0,Not Needed,Normal
SOQ00034670,2025-12-05,DLR008,WH001,42174674,0,0,Not Needed,Normal
SOQ00034671,2025-10-18,DLR008,WH001,1120079967,0,0,Not Needed,Normal
SOQ00034672,2025-12-29,DLR015,WH003,5M047650,6,5,Fulfilled,Normal
SOQ00034673,2025-12-22,DLR017,WH003,99000M95445,200,204,Pending,Normal
SOQ00034674,2025-09-19,DLR012,WH002,990J0M999H2-360,0,0,Not Needed,Medium
SOQ00034675,2025-09-20,DLR018,WH003,3869152,0,0,Not Needed,Normal
SOQ00034676,2025-12-25,DLR020,WH003,1120079967,5,10,Fulfilled,Normal
SOQ00034677,2025-01-15,DLR022,WH004,990J0M48200,0,0,Not Needed,Normal
SOQ00034678,2025-07-27,DLR015,WH003,990J0M43062,0,0,Not Needed,Normal
SOQ00034679,2025-05-15,DLR008,WH001,99000M05959,0,0,Not Needed,Normal
SOQ00034680,2025-03-01,DLR007,WH001,991752465,0,0,Not Needed,Normal
SOQ00034681,2025-10-13,DLR020,WH003,990J0M70602,0,0,Not Needed,Normal
SOQ00034682,2025-05-26,DLR030,WH001,3838790,0,0,Not Needed,Normal
SOQ00034683,2025-05-22,DLR009,WH002,3832331,80,77,Fulfilled,Normal
SOQ00034684,2025-11-20,DLR022,WH004,99000M96286,0,0,Not Needed,Normal
SOQ00034685,2025-06-07,DLR009,WH002,99000M35557,0,0,Not Needed,Normal
SOQ00034686,2025-09-10,DLR022,WH004,165698260,40,39,Fulfilled,Normal
SOQ00034687,2025-07-28,DLR017,WH003,990J0M71190,0,0,Not Needed,Normal
SOQ00034688,2025-02-05,DLR012,WH002,42174674,0,0,Not Needed,Normal
SOQ00034689,2025-07-18,DLR002,WH001,990J0M45455,200,198,Pending,Medium
SOQ00034690,2025-06-03,DLR015,WH003,95129975,0,0,Not Needed,Normal
SOQ00034691,2025-08-09,DLR001,WH001,99000M86682,200,200,Fulfilled,Normal
SOQ00034692,2025-03-21,DLR004,WH001,4861232,0,0,Not Needed,Normal
SOQ00034693,2025-04-08,DLR015,WH003,0921249,0,0,Not Needed,Normal
SOQ00034694,2025-10-03,DLR017,WH003,99000M54350,0,0,Not Needed,Normal
SOQ00034695,2025-09-07,DLR001,WH001,3835632,0,0,Not Needed,Normal
SOQ00034696,2025-11-25,DLR012,WH002,990J0M54278,0,0,Not Needed,Normal
SOQ00034697,2025-03-26,DLR015,WH003,99000M70350,0,0,Not Needed,Normal
SOQ00034698,2025-12-06,DLR013,WH002,0924417,0,0,Not Needed,Normal
SOQ00034699,2025-12-07,DLR013,WH002,99000M56671,200,202,Pending,Normal
SOQ00034700,2025-07-20,DLR028,WH005,99000M95445,0,0,Not Needed,Normal
SOQ00034701,2025-10-15,DLR021,WH004,990J0M61823,0,0,Not Needed,Normal
SOQ00034702,2025-08-02,DLR017,WH003,1120062249,0,0,Not Needed,Normal
SOQ00034703,2025-04-02,DLR024,WH004,3865530,0,0,Not Needed,Normal
SOQ00034704,2025-04-15,DLR006,WH001,990J0M88411,40,39,Fulfilled,Medium
SOQ00034705,2025-12-30,DLR003,WH001,3835033,0,0,Not Needed,Normal
SOQ00034706,2025-04-13,DLR012,WH002,95184318,0,0,Not Needed,Normal
SOQ00034707,2025-09-13,DLR022,WH004,990J0M06112,200,198,Fulfilled,Normal
SOQ00034708,2025-07-31,DLR023,WH004,99000M23724,0,0,Not Needed,Normal
SOQ00034709,2025-05-09,DLR007,WH001,990J0M999H2-360,0,0,Not Needed,Normal
SOQ00034710,2025-02-19,DLR020,WH003,990J0M21457,0,0,Not Needed,Normal
SOQ00034711,2025-09-01,DLR010,WH002,3862077,0,0,Not Needed,Normal
SOQ00034712,2025-05-19,DLR009,WH002,0925719,80,78,Fulfilled,Normal
SOQ00034713,2025-11-04,DLR026,WH004,4861094,0,0,Not Needed,Normal
SOQ00034714,2025-09-16,DLR008,WH001,95193194,20,25,Pending,Normal
SOQ00034715,2025-02-27,DLR019,WH003,4869905,0,0,Not Needed,Normal
SOQ00034716,2025-01-24,DLR004,WH001,99000M32721,0,0,Not Needed,Normal
SOQ00034717,2025-03-03,DLR019,WH003,34255004,0,0,Not Needed,Normal
SOQ00034718,2025-12-16,DLR018,WH003,990J0M20368,0,0,Not Needed,Normal
SOQ00034719,2025-01-09,DLR013,WH002,3839434,0,0,Not Needed,Normal
SOQ00034720,2025-10-23,DLR006,WH001,99000M75460,0,0,Not Needed,Normal
SOQ00034721,2025-01-27,DLR001,WH001,3864368,0,0,Not Needed,Normal
SOQ00034722,2025-11-11,DLR030,WH001,42154859,0,0,Not Needed,Normal
SOQ00034723,2025-08-27,DLR028,WH005,99000M00216,0,0,Not Needed,Normal
SOQ00034724,2025-10-28,DLR020,WH003,990J0M15805,0,0,Not Needed,Normal
SOQ00034725,2025-06-02,DLR011,WH002,16559138,40,38,Fulfilled,Normal
SOQ00034726,2025-11-18,DLR030,WH001,5M096365,5,3,Pending,Normal
SOQ00034727,2025-02-23,DLR016,WH003,6A075429,0,0,Not Needed,Normal
SOQ00034728,2025-09-05,DLR010,WH002,1120039371,5,2,Fulfilled,Normal
SOQ00034729,2025-05-24,DLR022,WH004,990J0M84664,0,0,Not Needed,Medium
SOQ00034730,2025-12-04,DLR027,WH005,3E027087,0,0,Not Needed,High
SOQ00034731,2025-01-04,DLR028,WH005,990J0M427073,0,0,Not Needed,Normal
SOQ00034732,2025-01-26,DLR019,WH003,16544008,0,0,Not Needed,Normal
SOQ00034733,2025-07-19,DLR005,WH001,990J0M88678,0,0,Not Needed,Medium
SOQ00034734,2025-09-04,DLR016,WH003,38265204,20,24,Pending,Normal
SOQ00034735,2025-07-17,DLR002,WH001,38284744,0,0,Not Needed,Normal
SOQ00034736,2025-12-10,DLR024,WH004,137535165,0,0,Not Needed,Normal
SOQ00034737,2025-02-17,DLR014,WH003,3867168,0,0,Not Needed,Normal
SOQ00034738,2025-08-05,DLR022,WH004,1120058368,0,0,Not Needed,Normal
SOQ00034739,2025-05-19,DLR004,WH001,0929393,0,0,Not Needed,Normal
SOQ00034740,2025-07-10,DLR027,WH005,3862077,0,0,Not Needed,Normal
SOQ00034741,2025-05-26,DLR024,WH004,990J0M71736,0,0,Not Needed,Normal
SOQ00034742,2025-02-05,DLR009,WH002,990J0M05496,200,201,Pending,Normal
SOQ00034743,2025-06-12,DLR016,WH003,990J0M46224,0,0,Not Needed,Normal
SOQ00034744,2025-04-24,DLR024,WH004,165769648,40,41,Fulfilled,Normal
SOQ00034745,2025-05-28,DLR030,WH001,99194458,0,0,Not Needed,Normal
SOQ00034746,2025-11-01,DLR005,WH001,3833645,80,82,Fulfilled,Normal
SOQ00034747,2025-10-30,DLR013,WH002,990J0M21969,200,199,Fulfilled,Normal
SOQ00034748,2025-08-09,DLR010,WH002,3863472,80,81,Fulfilled,Normal
SOQ00034749,2025-04-09,DLR020,WH003,991502732,40,45,Pending,Normal
SOQ00034750,2025-03-23,DLR006,WH001,990J0M46853,200,199,Fulfilled,Normal
SOQ00034751,2025-03-05,DLR018,WH003,3E065409,6,8,Fulfilled,High
SOQ00034752,2025-03-15,DLR021,WH004,4866401,0,0,Not Needed,Normal
SOQ00034753,2025-02-07,DLR022,WH004,990J0M48994,0,0,Not Needed,Medium
SOQ00034754,2025-09-02,DLR026,WH004,99000M03758,0,0,Not Needed,Normal
SOQ00034755,2025-12-14,DLR010,WH002,99000M93274,0,0,Not Needed,Normal
SOQ00034756,2025-06-20,DLR001,WH001,99000M86682,0,0,Not Needed,Normal
SOQ00034757,2025-07-14,DLR015,WH003,42115109,0,0,Not Needed,Normal
SOQ00034758,2025-03-06,DLR026,WH004,99000M21362,0,0,Not Needed,Normal
SOQ00034759,2025-05-24,DLR010,WH002,0921950,0,0,Not Needed,Normal
SOQ00034760,2025-07-15,DLR019,WH003,99000M02567,0,0,Not Needed,Normal
SOQ00034761,2025-07-02,DLR015,WH003,0927371,80,83,Fulfilled,Normal
SOQ00034762,2025-04-03,DLR004,WH001,0928043,80,79,Fulfilled,Normal
SOQ00034763,2025-12-31,DLR011,WH002,99000M51895,200,197,Fulfilled,Normal
SOQ00034764,2025-07-26,DLR004,WH001,990J0M80229,0,0,Not Needed,Normal
SOQ00034765,2025-03-22,DLR010,WH002,99000M40774,200,204,Fulfilled,Normal
SOQ00034766,2025-01-19,DLR018,WH003,990J0M10637,200,199,Fulfilled,Normal
SOQ00034767,2025-12-17,DLR001,WH001,990J0M84664,200,200,Fulfilled,Normal
SOQ00034768,2025-09-21,DLR011,WH002,99000M65707,0,0,Not Needed,Normal
SOQ00034769,2025-05-31,DLR005,WH001,990J0M79585,0,0,Not Needed,Normal
SOQ00034770,2025-02-20,DLR029,WH005,17688797,0,0,Not Needed,Normal
SOQ00034771,2025-10-03,DLR008,WH001,38286367,20,24,Fulfilled,Normal
SOQ00034772,2025-09-10,DLR025,WH004,990J0M84906,0,0,Not Needed,Normal
SOQ00034773,2025-06-05,DLR001,WH001,137676775,0,0,Not Needed,Normal
SOQ00034774,2025-08-04,DLR014,WH003,99000M84675,0,0,Not Needed,Normal
SOQ00034775,2025-12-18,DLR013,WH002,17688797,0,0,Not Needed,Normal
SOQ00034776,2025-07-05,DLR021,WH004,4862792,0,0,Not Needed,Normal
SOQ00034777,2025-12-20,DLR001,WH001,3E083297,5,5,Fulfilled,Normal
SOQ00034778,2025-03-15,DLR007,WH001,34244531,0,0,Not Needed,Normal
SOQ00034779,2025-11-21,DLR019,WH003,38276435,20,19,Fulfilled,Normal
SOQ00034780,2025-10-26,DLR026,WH004,990J0M53717,0,0,Not Needed,Normal
SOQ00034781,2025-11-24,DLR020,WH003,990J0M88471,0,0,Not Needed,Normal
SOQ00034782,2025-12-04,DLR030,WH001,99000M92782,0,0,Not Needed,Normal
SOQ00034783,2025-11-20,DLR017,WH003,42174674,20,17,Fulfilled,Normal
SOQ00034784,2025-09-07,DLR005,WH001,4864900,0,0,Not Needed,Normal
SOQ00034785,2025-09-12,DLR016,WH003,165478165,0,0,Not Needed,Normal
SOQ00034786,2025-06-03,DLR010,WH002,990J0M72092,200,200,Fulfilled,Normal
SOQ00034787,2025-08-19,DLR029,WH005,99000M76807,0,0,Not Needed,Normal
SOQ00034788,2025-06-26,DLR025,WH004,990J0M84906,0,0,Not Needed,Medium
SOQ00034789,2025-11-04,DLR014,WH003,99000M64515,0,0,Not Needed,Normal
SOQ00034790,2025-12-18,DLR010,WH002,3E017421,5,8,Fulfilled,Normal
SOQ00034791,2025-12-07,DLR020,WH003,99000M55690,0,0,Not Needed,Normal
SOQ00034792,2025-10-14,DLR022,WH004,99170774,0,0,Not Needed,Normal
SOQ00034793,2025-07-25,DLR007,WH001,17616276,20,22,Fulfilled,Normal
SOQ00034794,2025-06-01,DLR002,WH001,99000M40774,0,0,Not Needed,Normal
SOQ00034795,2025-05-14,DLR028,WH005,3866342,0,0,Not Needed,Normal
SOQ00034796,2025-03-12,DLR019,WH003,99000M95445,0,0,Not Needed,Normal
SOQ00034797,2025-08-08,DLR022,WH004,990J0M70602,0,0,Not Needed,Normal
SOQ00034798,2025-06-29,DLR003,WH001,3837777,0,0,Not Needed,Normal
SOQ00034799,2025-11-21,DLR007,WH001,99000M39744,200,197,Fulfilled,Medium
SOQ00034800,2025-12-06,DLR030,WH001,990J0M95269,0,0,Not Needed,Normal
SOQ00034801,2025-01-18,DLR017,WH003,137808754,0,0,Not Needed,Normal
SOQ00034802,2025-01-01,DLR011,WH002,3834644,0,0,Not Needed,Normal
SOQ00034803,2025-05-15,DLR006,WH001,990J0M00779,0,0,Not Needed,Normal
SOQ00034804,2025-01-19,DLR009,WH002,99000M61097,0,0,Not Needed,Normal
SOQ00034805,2025-03-11,DLR027,WH005,5M044084,6,5,Fulfilled,Normal
SOQ00034806,2025-01-09,DLR024,WH004,990J0M51015,0,0,Not Needed,Normal
SOQ00034807,2025-02-18,DLR008,WH001,99000M29865,200,200,Fulfilled,Medium
SOQ00034808,2025-03-01,DLR016,WH003,99000M50527,200,203,Pending,Normal
SOQ00034809,2025-07-03,DLR020,WH003,990J0M194270,0,0,Not Needed,Normal
SOQ00034810,2025-04-11,DLR030,WH001,990J0M99613,0,0,Not Needed,Normal
SOQ00034811,2025-07-05,DLR005,WH001,99000M11421,0,0,Not Needed,Normal
SOQ00034812,2025-06-04,DLR020,WH003,6A033196,0,0,Not Needed,Normal
SOQ00034813,2025-08-27,DLR026,WH004,165769648,40,41,Fulfilled,Normal
SOQ00034814,2025-07-27,DLR004,WH001,0929135,0,0,Not Needed,Normal
SOQ00034815,2025-12-01,DLR005,WH001,99000M35930,0,0,Not Needed,Normal
SOQ00034816,2025-05-30,DLR021,WH004,990J0M60576,0,0,Not Needed,Medium
SOQ00034817,2025-06-06,DLR002,WH001,4868730,0,0,Not Needed,Normal
SOQ00034818,2025-10-27,DLR009,WH002,95159153,20,22,Fulfilled,Normal
SOQ00034819,2025-12-10,DLR010,WH002,99000M68395,0,0,Not Needed,Normal
SOQ00034820,2025-06-08,DLR002,WH001,99000M09672,0,0,Not Needed,Normal
SOQ00034821,2025-02-13,DLR011,WH002,165756701,40,45,Fulfilled,Normal
SOQ00034822,2025-02-19,DLR021,WH004,990J0M60576,0,0,Not Needed,Normal
SOQ00034823,2025-04-11,DLR020,WH003,17631288,20,20,Fulfilled,Normal
SOQ00034824,2025-06-04,DLR027,WH005,95184318,0,0,Not Needed,Normal
SOQ00034825,2025-02-23,DLR015,WH003,6A039734,5,8,Fulfilled,Normal
SOQ00034826,2025-06-19,DLR015,WH003,4861009,0,0,Not Needed,Normal
SOQ00034827,2025-08-01,DLR019,WH003,1120039371,0,0,Not Needed,Normal
SOQ00034828,2025-11-30,DLR004,WH001,13789273,0,0,Not Needed,Normal
SOQ00034829,2025-07-26,DLR017,WH003,99000M67651,200,200,Pending,Normal
SOQ00034830,2025-12-28,DLR022,WH004,990J0M59285,0,0,Not Needed,Normal
SOQ00034831,2025-08-28,DLR009,WH002,3832828,0,0,Not Needed,Normal
SOQ00034832,2025-09-11,DLR026,WH004,991904034,0,0,Not Needed,Normal
SOQ00034833,2025-04-06,DLR004,WH001,3835632,0,0,Not Needed,Normal
SOQ00034834,2025-04-15,DLR003,WH001,990J0M999H2-130,0,0,Not Needed,Normal
SOQ00034835,2025-08-27,DLR017,WH003,99000M02879,200,200,Fulfilled,Normal
SOQ00034836,2025-09-21,DLR024,WH004,990J0M89484,200,203,Fulfilled,Normal
SOQ00034837,2025-09-21,DLR020,WH003,34257908,20,24,Pending,Normal
SOQ00034838,2025-12-22,DLR003,WH001,99000M54250,0,0,Not Needed,Normal
SOQ00034839,2025-11-22,DLR027,WH005,99000M27360,0,0,Not Needed,Normal
SOQ00034840,2025-11-04,DLR015,WH003,990J0M43062,40,44,Pending,Normal
SOQ00034841,2025-02-06,DLR010,WH002,17617424,0,0,Not Needed,Normal
SOQ00034842,2025-12-20,DLR015,WH003,3834644,80,80,Pending,Medium
SOQ00034843,2025-07-10,DLR017,WH003,990J0M07815,200,203,Fulfilled,Medium
SOQ00034844,2025-11-20,DLR029,WH005,3E085388,0,0,Not Needed,Normal
SOQ00034845,2025-07-31,DLR018,WH003,99000M00216,200,203,Fulfilled,Medium
SOQ00034846,2025-12-25,DLR029,WH005,99000M78079,0,0,Not Needed,Normal
SOQ00034847,2025-03-26,DLR001,WH001,3833645,80,85,Fulfilled,Normal
SOQ00034848,2025-05-25,DLR023,WH004,11200M81PG0,5,3,Fulfilled,Normal
SOQ00034849,2025-07-15,DLR016,WH003,99000M83470,0,0,Not Needed,Normal
SOQ00034850,2025-10-20,DLR015,WH003,0921793,0,0,Not Needed,Normal
SOQ00034851,2025-06-13,DLR022,WH004,99000M89145,0,0,Not Needed,Normal
SOQ00034852,2025-10-24,DLR027,WH005,3834030,80,83,Pending,Normal
SOQ00034853,2025-12-06,DLR021,WH004,990J0M771210,0,0,Not Needed,Normal
SOQ00034854,2025-10-20,DLR018,WH003,990J0M45455,0,0,Not Needed,Normal
SOQ00034855,2025-01-10,DLR022,WH004,99000M89122,0,0,Not Needed,Normal
SOQ00034856,2025-12-22,DLR028,WH005,0923712,80,77,Fulfilled,Normal
SOQ00034857,2025-12-16,DLR023,WH004,991808362,0,0,Not Needed,Normal
SOQ00034858,2025-01-15,DLR004,WH001,990J0M999H2-130,0,0,Not Needed,Normal
SOQ00034859,2025-10-29,DLR028,WH005,99000M02567,0,0,Not Needed,Normal
SOQ00034860,2025-04-04,DLR020,WH003,13777957,40,37,Fulfilled,Normal
SOQ00034861,2025-10-09,DLR024,WH004,99000M02757,0,0,Not Needed,Normal
SOQ00034862,2025-03-08,DLR012,WH002,1120019110,0,0,Not Needed,Normal
SOQ00034863,2025-01-22,DLR015,WH003,42180316,0,0,Not Needed,Normal
SOQ00034864,2025-04-21,DLR021,WH004,990J0M88411,40,40,Fulfilled,Normal
SOQ00034865,2025-08-16,DLR017,WH003,3866115,0,0,Not Needed,Normal
SOQ00034866,2025-09-06,DLR015,WH003,990J0M07553,0,0,Not Needed,Normal
SOQ00034867,2025-11-20,DLR022,WH004,38238602,0,0,Not Needed,Medium
SOQ00034868,2025-04-02,DLR023,WH004,990J0M65520,0,0,Not Needed,Normal
SOQ00034869,2025-04-10,DLR027,WH005,1120058368,5,10,Fulfilled,Normal
SOQ00034870,2025-06-11,DLR028,WH005,99000M51895,0,0,Not Needed,Normal
SOQ00034871,2025-08-24,DLR006,WH001,34255004,0,0,Not Needed,High
SOQ00034872,2025-04-20,DLR024,WH004,0921950,0,0,Not Needed,Medium
SOQ00034873,2025-06-09,DLR026,WH004,165478165,0,0,Not Needed,Normal
SOQ00034874,2025-09-17,DLR006,WH001,3E018906,5,5,Pending,Normal
SOQ00034875,2025-02-14,DLR019,WH003,99000M78079,0,0,Not Needed,Normal
SOQ00034876,2025-05-17,DLR021,WH004,13777957,40,37,Pending,Normal
SOQ00034877,2025-09-20,DLR023,WH004,990J0M86212,0,0,Not Needed,Normal
SOQ00034878,2025-02-21,DLR018,WH003,4867028,0,0,Not Needed,Normal
SOQ00034879,2025-04-14,DLR024,WH004,5M097128,0,0,Not Needed,Normal
SOQ00034880,2025-03-30,DLR005,WH001,16531566,0,0,Not Needed,Normal
SOQ00034881,2025-01-16,DLR025,WH004,990J0M19200,0,0,Not Needed,Normal
SOQ00034882,2025-03-22,DLR030,WH001,1120039371,5,8,Fulfilled,Medium
SOQ00034883,2025-09-23,DLR005,WH001,13785932,0,0,Not Needed,Normal
SOQ00034884,2025-08-18,DLR012,WH002,99000M78963,0,0,Not Needed,Normal
SOQ00034885,2025-10-22,DLR013,WH002,990J0M46224,0,0,Not Needed,Normal
SOQ00034886,2025-03-08,DLR015,WH003,990J0M26115,200,200,Fulfilled,Normal
SOQ00034887,2025-08-01,DLR030,WH001,990J0M93620,0,0,Not Needed,Normal
SOQ00034888,2025-06-24,DLR014,WH003,38272046,0,0,Not Needed,Normal
SOQ00034889,2025-11-27,DLR015,WH003,3867031,80,78,Pending,Normal
SOQ00034890,2025-04-12,DLR001,WH001,99000M35930,200,201,Fulfilled,Normal
SOQ00034891,2025-05-26,DLR022,WH004,3E042556,5,7,Fulfilled,Normal
SOQ00034892,2025-08-18,DLR006,WH001,990J0M97542,0,0,Not Needed,Normal
SOQ00034893,2025-12-14,DLR011,WH002,99000M64515,0,0,Not Needed,Normal
SOQ00034894,2025-07-15,DLR003,WH001,990J0M427073,0,0,Not Needed,Normal
SOQ00034895,2025-12-27,DLR018,WH003,4867986,0,0,Not Needed,Normal
SOQ00034896,2025-04-24,DLR001,WH001,17685897,20,21,Fulfilled,Medium
SOQ00034897,2025-11-30,DLR023,WH004,0929795,0,0,Not Needed,Normal
SOQ00034898,2025-11-29,DLR019,WH003,3865820,80,84,Fulfilled,Normal
SOQ00034899,2025-11-16,DLR001,WH001,38284744,20,24,Pending,Normal
SOQ00034900,2025-10-23,DLR012,WH002,38292879,20,21,Fulfilled,Normal
SOQ00034901,2025-08-17,DLR027,WH005,99000M16906,0,0,Not Needed,Normal
SOQ00034902,2025-08-14,DLR008,WH001,0929795,0,0,Not Needed,Normal
SOQ00034903,2025-11-12,DLR025,WH004,4867028,0,0,Not Needed,Normal
SOQ00034904,2025-09-20,DLR016,WH003,17641860,0,0,Not Needed,Normal
SOQ00034905,2025-08-29,DLR006,WH001,3831364,80,83,Fulfilled,Normal
SOQ00034906,2025-04-15,DLR009,WH002,4863797,0,0,Not Needed,Normal
SOQ00034907,2025-07-30,DLR016,WH003,99000M68395,0,0,Not Needed,Normal
SOQ00034908,2025-02-13,DLR025,WH004,99000M45553,0,0,Not Needed,Normal
SOQ00034909,2025-08-11,DLR021,WH004,99000M80652,0,0,Not Needed,Normal
SOQ00034910,2025-12-30,DLR013,WH002,990J0M99613,40,40,Fulfilled,Normal
SOQ00034911,2025-04-25,DLR007,WH001,990J0M46224,0,0,Not Needed,Normal
SOQ00034912,2025-02-16,DLR014,WH003,3E086329,5,8,Fulfilled,Normal
SOQ00034913,2025-04-17,DLR011,WH002,990J0M82858,200,200,Fulfilled,Normal
SOQ00034914,2025-07-15,DLR005,WH001,99000M64905,0,0,Not Needed,Normal
SOQ00034915,2025-07-02,DLR024,WH004,3832331,0,0,Not Needed,Normal
SOQ00034916,2025-11-01,DLR018,WH003,990J0M69182,0,0,Not Needed,Normal
SOQ00034917,2025-04-14,DLR012,WH002,95153585,20,25,Pending,Normal
SOQ00034918,2025-02-08,DLR007,WH001,3E024484,0,0,Not Needed,Normal
SOQ00034919,2025-04-12,DLR019,WH003,3834228,0,0,Not Needed,Normal
SOQ00034920,2025-01-30,DLR024,WH004,137678316,0,0,Not Needed,Normal
SOQ00034921,2025-12-03,DLR019,WH003,99000M87245,0,0,Not Needed,Normal
SOQ00034922,2025-09-02,DLR027,WH005,5M014470,0,0,Not Needed,Normal
SOQ00034923,2025-06-06,DLR007,WH001,99000M00216,0,0,Not Needed,Normal
SOQ00034924,2025-07-05,DLR026,WH004,990J0M70602,0,0,Not Needed,Normal
SOQ00034925,2025-04-21,DLR027,WH005,0921249,0,0,Not Needed,Normal
SOQ00034926,2025-03-28,DLR023,WH004,137346584,0,0,Not Needed,Normal
SOQ00034927,2025-06-30,DLR013,WH002,6A025398,0,0,Not Needed,High
SOQ00034928,2025-11-01,DLR013,WH002,99000M11421,200,198,Fulfilled,Normal
SOQ00034929,2025-01-02,DLR025,WH004,99000M95445,0,0,Not Needed,Normal
SOQ00034930,2025-07-02,DLR026,WH004,3867316,0,0,Not Needed,Normal
SOQ00034931,2025-11-11,DLR023,WH004,13731195,40,39,Fulfilled,Normal
SOQ00034932,2025-04-28,DLR017,WH003,3863371,80,77,Fulfilled,Medium
SOQ00034933,2025-10-05,DLR021,WH004,16535425,40,40,Fulfilled,Normal
SOQ00034934,2025-03-15,DLR009,WH002,165605815,0,0,Not Needed,Normal
SOQ00034935,2025-11-19,DLR020,WH003,990J0M21969,0,0,Not Needed,Normal
SOQ00034936,2025-07-05,DLR015,WH003,990J0M84664,0,0,Not Needed,Normal
SOQ00034937,2025-10-07,DLR004,WH001,990J0M17029,0,0,Not Needed,Normal
SOQ00034938,2025-01-08,DLR006,WH001,95121536,20,25,Fulfilled,Normal
SOQ00034939,2025-06-23,DLR027,WH005,99000M53340,200,202,Fulfilled,Medium
SOQ00034940,2025-08-23,DLR016,WH003,6A041890,0,0,Not Needed,Normal
